# block_number expected_H error_H
8266 -0.44366264 0.00012494
8267 -0.44366416 0.00012493
8268 -0.44366603 0.00012493
8269 -0.44366502 0.00012492
8270 -0.44366578 0.00012491
8271 -0.44366535 0.00012489
8272 -0.44366599 0.00012488
8273 -0.44366787 0.00012488
8274 -0.44366712 0.00012487
8275 -0.44366803 0.00012485
8276 -0.44366776 0.00012484
8277 -0.44366719 0.00012483
8278 -0.44366646 0.00012481
8279 -0.44366700 0.00012480
8280 -0.44366651 0.00012478
8281 -0.44366574 0.00012477
8282 -0.44366737 0.00012477
8283 -0.44366502 0.00012477
8284 -0.44366598 0.00012476
8285 -0.44366568 0.00012475
8286 -0.44366480 0.00012474
8287 -0.44366433 0.00012472
8288 -0.44366570 0.00012472
8289 -0.44366526 0.00012470
8290 -0.44366771 0.00012471
8291 -0.44366807 0.00012470
8292 -0.44366885 0.00012468
8293 -0.44367016 0.00012467
8294 -0.44367141 0.00012467
8295 -0.44367274 0.00012466
8296 -0.44367287 0.00012464
8297 -0.44367373 0.00012463
8298 -0.44367324 0.00012462
8299 -0.44367439 0.00012461
8300 -0.44367460 0.00012459
8301 -0.44367466 0.00012458
8302 -0.44367414 0.00012456
8303 -0.44367535 0.00012455
8304 -0.44367600 0.00012454
8305 -0.44367580 0.00012453
8306 -0.44367732 0.00012452
8307 -0.44367675 0.00012451
8308 -0.44367267 0.00012456
8309 -0.44367405 0.00012455
8310 -0.44367503 0.00012454
8311 -0.44367636 0.00012453
8312 -0.44367423 0.00012454
8313 -0.44367452 0.00012452
8314 -0.44367544 0.00012451
8315 -0.44367644 0.00012450
8316 -0.44367653 0.00012448
8317 -0.44367738 0.00012447
8318 -0.44367612 0.00012446
8319 -0.44367691 0.00012445
8320 -0.44367754 0.00012444
8321 -0.44367793 0.00012442
8322 -0.44367729 0.00012441
8323 -0.44367901 0.00012441
8324 -0.44367807 0.00012439
8325 -0.44368038 0.00012440
8326 -0.44367898 0.00012439
8327 -0.44368035 0.00012439
8328 -0.44368249 0.00012439
8329 -0.44368024 0.00012440
8330 -0.44367843 0.00012439
8331 -0.44367950 0.00012438
8332 -0.44367742 0.00012439
8333 -0.44367775 0.00012437
8334 -0.44367850 0.00012436
8335 -0.44367967 0.00012435
8336 -0.44368021 0.00012434
8337 -0.44368021 0.00012432
8338 -0.44368055 0.00012431
8339 -0.44368234 0.00012430
8340 -0.44368123 0.00012429
8341 -0.44368117 0.00012428
8342 -0.44368207 0.00012427
8343 -0.44368012 0.00012427
8344 -0.44367982 0.00012425
8345 -0.44367811 0.00012425
8346 -0.44367875 0.00012424
8347 -0.44367834 0.00012422
8348 -0.44368020 0.00012422
8349 -0.44367980 0.00012421
8350 -0.44368073 0.00012420
8351 -0.44368194 0.00012419
8352 -0.44368069 0.00012418
8353 -0.44368040 0.00012416
8354 -0.44367947 0.00012415
8355 -0.44368225 0.00012417
8356 -0.44368350 0.00012416
8357 -0.44368146 0.00012416
8358 -0.44368182 0.00012415
8359 -0.44368314 0.00012414
8360 -0.44368350 0.00012413
8361 -0.44368495 0.00012412
8362 -0.44368508 0.00012411
8363 -0.44368600 0.00012409
8364 -0.44368468 0.00012409
8365 -0.44368553 0.00012407
8366 -0.44368597 0.00012406
8367 -0.44368671 0.00012405
8368 -0.44368819 0.00012404
8369 -0.44368902 0.00012403
8370 -0.44368701 0.00012403
8371 -0.44368567 0.00012402
8372 -0.44368591 0.00012401
8373 -0.44368524 0.00012400
8374 -0.44368437 0.00012398
8375 -0.44368332 0.00012397
8376 -0.44368457 0.00012396
8377 -0.44368548 0.00012395
8378 -0.44368528 0.00012394
8379 -0.44368291 0.00012395
8380 -0.44368140 0.00012394
8381 -0.44368357 0.00012395
8382 -0.44368236 0.00012394
8383 -0.44368288 0.00012392
8384 -0.44368141 0.00012392
8385 -0.44368051 0.00012391
8386 -0.44368139 0.00012389
8387 -0.44367929 0.00012390
8388 -0.44367986 0.00012388
8389 -0.44367862 0.00012387
8390 -0.44367593 0.00012389
8391 -0.44367824 0.00012390
8392 -0.44367833 0.00012388
8393 -0.44367975 0.00012387
8394 -0.44368023 0.00012386
8395 -0.44367847 0.00012386
8396 -0.44367854 0.00012384
8397 -0.44367740 0.00012383
8398 -0.44367831 0.00012382
8399 -0.44367903 0.00012381
8400 -0.44367810 0.00012380
8401 -0.44367731 0.00012379
8402 -0.44367897 0.00012378
8403 -0.44368003 0.00012377
8404 -0.44368144 0.00012377
8405 -0.44368037 0.00012376
8406 -0.44368031 0.00012374
8407 -0.44368087 0.00012373
8408 -0.44368247 0.00012372
8409 -0.44368183 0.00012371
8410 -0.44368239 0.00012370
8411 -0.44368201 0.00012368
8412 -0.44368024 0.00012368
8413 -0.44367830 0.00012368
8414 -0.44367930 0.00012367
8415 -0.44368009 0.00012366
8416 -0.44368028 0.00012364
8417 -0.44367969 0.00012363
8418 -0.44367988 0.00012362
8419 -0.44368003 0.00012360
8420 -0.44367805 0.00012360
8421 -0.44367674 0.00012359
8422 -0.44367737 0.00012358
8423 -0.44367706 0.00012357
8424 -0.44367718 0.00012355
8425 -0.44367683 0.00012354
8426 -0.44367864 0.00012354
8427 -0.44367856 0.00012352
8428 -0.44367883 0.00012351
8429 -0.44367876 0.00012349
8430 -0.44367844 0.00012348
8431 -0.44367910 0.00012347
8432 -0.44367854 0.00012345
8433 -0.44367839 0.00012344
8434 -0.44367769 0.00012343
8435 -0.44367860 0.00012341
8436 -0.44367934 0.00012340
8437 -0.44367797 0.00012340
8438 -0.44367720 0.00012338
8439 -0.44367833 0.00012337
8440 -0.44367791 0.00012336
8441 -0.44367967 0.00012336
8442 -0.44367751 0.00012336
8443 -0.44367834 0.00012335
8444 -0.44368011 0.00012335
8445 -0.44368142 0.00012334
8446 -0.44367999 0.00012333
8447 -0.44367964 0.00012332
8448 -0.44368126 0.00012332
8449 -0.44367948 0.00012331
8450 -0.44368118 0.00012331
8451 -0.44368033 0.00012330
8452 -0.44368142 0.00012329
8453 -0.44368092 0.00012328
8454 -0.44368199 0.00012327
8455 -0.44368122 0.00012325
8456 -0.44368215 0.00012324
8457 -0.44368162 0.00012323
8458 -0.44367878 0.00012325
8459 -0.44367837 0.00012323
8460 -0.44367875 0.00012322
8461 -0.44367619 0.00012323
8462 -0.44367752 0.00012323
8463 -0.44367783 0.00012321
8464 -0.44367962 0.00012321
8465 -0.44368152 0.00012321
8466 -0.44368133 0.00012320
8467 -0.44368151 0.00012318
8468 -0.44368310 0.00012318
8469 -0.44368472 0.00012317
8470 -0.44368566 0.00012316
8471 -0.44368576 0.00012315
8472 -0.44368517 0.00012313
8473 -0.44368499 0.00012312
8474 -0.44368345 0.00012311
8475 -0.44368470 0.00012311
8476 -0.44368675 0.00012311
8477 -0.44368821 0.00012310
8478 -0.44368777 0.00012309
8479 -0.44369089 0.00012311
8480 -0.44369162 0.00012310
8481 -0.44369220 0.00012309
8482 -0.44369200 0.00012307
8483 -0.44369268 0.00012306
8484 -0.44369412 0.00012306
8485 -0.44369368 0.00012304
8486 -0.44369443 0.00012303
8487 -0.44369448 0.00012302
8488 -0.44369598 0.00012301
8489 -0.44369594 0.00012300
8490 -0.44369540 0.00012298
8491 -0.44369470 0.00012297
8492 -0.44369552 0.00012296
8493 -0.44369609 0.00012294
8494 -0.44369403 0.00012295
8495 -0.44369386 0.00012293
8496 -0.44369530 0.00012293
8497 -0.44369680 0.00012292
8498 -0.44369504 0.00012292
8499 -0.44369537 0.00012291
8500 -0.44369563 0.00012289
8501 -0.44369323 0.00012290
8502 -0.44369304 0.00012289
8503 -0.44369308 0.00012287
8504 -0.44369269 0.00012286
8505 -0.44369310 0.00012284
8506 -0.44369428 0.00012284
8507 -0.44369333 0.00012282
8508 -0.44369161 0.00012282
8509 -0.44369174 0.00012281
8510 -0.44369092 0.00012280
8511 -0.44369165 0.00012278
8512 -0.44369301 0.00012278
8513 -0.44369263 0.00012276
8514 -0.44369279 0.00012275
8515 -0.44369285 0.00012273
8516 -0.44368987 0.00012276
8517 -0.44368811 0.00012275
8518 -0.44369076 0.00012277
8519 -0.44368943 0.00012276
8520 -0.44368955 0.00012275
8521 -0.44369014 0.00012273
8522 -0.44368819 0.00012274
8523 -0.44368768 0.00012272
8524 -0.44368810 0.00012271
8525 -0.44368928 0.00012270
8526 -0.44368895 0.00012269
8527 -0.44369121 0.00012269
8528 -0.44368817 0.00012272
8529 -0.44368923 0.00012271
8530 -0.44368512 0.00012276
8531 -0.44368578 0.00012275
8532 -0.44368415 0.00012274
8533 -0.44368196 0.00012275
8534 -0.44368314 0.00012274
8535 -0.44368478 0.00012274
8536 -0.44368575 0.00012273
8537 -0.44368610 0.00012271
8538 -0.44368717 0.00012270
8539 -0.44368835 0.00012269
8540 -0.44368795 0.00012268
8541 -0.44368432 0.00012272
8542 -0.44368561 0.00012271
8543 -0.44368393 0.00012271
8544 -0.44368298 0.00012270
8545 -0.44368342 0.00012269
8546 -0.44368291 0.00012267
8547 -0.44368265 0.00012266
8548 -0.44368340 0.00012265
8549 -0.44368300 0.00012263
8550 -0.44368381 0.00012262
8551 -0.44368414 0.00012261
8552 -0.44368273 0.00012260
8553 -0.44368314 0.00012259
8554 -0.44368362 0.00012257
8555 -0.44368275 0.00012256
8556 -0.44368303 0.00012255
8557 -0.44368339 0.00012253
8558 -0.44368390 0.00012252
8559 -0.44368440 0.00012251
8560 -0.44368324 0.00012250
8561 -0.44368180 0.00012249
8562 -0.44368263 0.00012248
8563 -0.44368381 0.00012247
8564 -0.44368077 0.00012250
8565 -0.44367956 0.00012249
8566 -0.44367992 0.00012247
8567 -0.44368020 0.00012246
8568 -0.44368027 0.00012245
8569 -0.44367848 0.00012244
8570 -0.44367780 0.00012243
8571 -0.44367738 0.00012242
8572 -0.44367887 0.00012241
8573 -0.44368013 0.00012241
8574 -0.44368174 0.00012240
8575 -0.44368216 0.00012239
8576 -0.44368311 0.00012238
8577 -0.44368130 0.00012238
8578 -0.44368231 0.00012237
8579 -0.44368219 0.00012235
8580 -0.44368211 0.00012234
8581 -0.44368265 0.00012233
8582 -0.44368247 0.00012231
8583 -0.44368264 0.00012230
8584 -0.44368472 0.00012230
8585 -0.44368584 0.00012229
8586 -0.44368792 0.00012229
8587 -0.44368920 0.00012229
8588 -0.44369003 0.00012228
8589 -0.44369086 0.00012226
8590 -0.44368913 0.00012226
8591 -0.44368835 0.00012225
8592 -0.44368920 0.00012224
8593 -0.44368964 0.00012223
8594 -0.44368935 0.00012221
8595 -0.44368885 0.00012220
8596 -0.44368786 0.00012219
8597 -0.44368934 0.00012218
8598 -0.44369036 0.00012217
8599 -0.44369177 0.00012217
8600 -0.44369372 0.00012217
8601 -0.44369460 0.00012216
8602 -0.44369472 0.00012214
8603 -0.44369402 0.00012213
8604 -0.44369189 0.00012214
8605 -0.44369115 0.00012212
8606 -0.44369106 0.00012211
8607 -0.44369079 0.00012210
8608 -0.44369166 0.00012208
8609 -0.44368978 0.00012209
8610 -0.44369174 0.00012209
8611 -0.44369147 0.00012207
8612 -0.44369181 0.00012206
8613 -0.44369213 0.00012205
8614 -0.44369249 0.00012203
8615 -0.44369256 0.00012202
8616 -0.44369410 0.00012201
8617 -0.44369345 0.00012200
8618 -0.44369580 0.00012201
8619 -0.44369638 0.00012200
8620 -0.44369702 0.00012198
8621 -0.44369664 0.00012197
8622 -0.44369765 0.00012196
8623 -0.44369903 0.00012195
8624 -0.44369733 0.00012195
8625 -0.44369830 0.00012194
8626 -0.44370057 0.00012195
8627 -0.44370189 0.00012194
8628 -0.44370279 0.00012193
8629 -0.44369931 0.00012197
8630 -0.44370020 0.00012196
8631 -0.44370137 0.00012195
8632 -0.44370323 0.00012195
8633 -0.44370294 0.00012193
8634 -0.44370468 0.00012193
8635 -0.44370346 0.00012192
8636 -0.44370419 0.00012191
8637 -0.44370427 0.00012190
8638 -0.44370236 0.00012190
8639 -0.44370236 0.00012188
8640 -0.44370245 0.00012187
8641 -0.44370321 0.00012186
8642 -0.44370528 0.00012186
8643 -0.44370744 0.00012187
8644 -0.44370785 0.00012185
8645 -0.44370699 0.00012184
8646 -0.44370717 0.00012183
8647 -0.44370414 0.00012185
8648 -0.44370432 0.00012184
8649 -0.44370427 0.00012182
8650 -0.44370504 0.00012181
8651 -0.44370617 0.00012180
8652 -0.44370630 0.00012179
8653 -0.44370684 0.00012178
8654 -0.44370678 0.00012176
8655 -0.44370574 0.00012175
8656 -0.44370791 0.00012176
8657 -0.44370780 0.00012174
8658 -0.44370886 0.00012173
8659 -0.44370818 0.00012172
8660 -0.44370818 0.00012171
8661 -0.44370850 0.00012169
8662 -0.44370777 0.00012168
8663 -0.44370759 0.00012167
8664 -0.44370508 0.00012168
8665 -0.44370639 0.00012167
8666 -0.44370674 0.00012166
8667 -0.44370629 0.00012165
8668 -0.44370584 0.00012163
8669 -0.44370539 0.00012162
8670 -0.44370706 0.00012162
8671 -0.44370686 0.00012160
8672 -0.44370714 0.00012159
8673 -0.44370424 0.00012161
8674 -0.44370315 0.00012160
8675 -0.44370319 0.00012159
8676 -0.44370409 0.00012158
8677 -0.44370363 0.00012156
8678 -0.44370503 0.00012156
8679 -0.44370668 0.00012156
8680 -0.44370552 0.00012155
8681 -0.44370337 0.00012155
8682 -0.44370329 0.00012154
8683 -0.44370248 0.00012153
8684 -0.44370250 0.00012151
8685 -0.44370347 0.00012150
8686 -0.44370427 0.00012149
8687 -0.44370485 0.00012148
8688 -0.44370533 0.00012147
8689 -0.44370541 0.00012145
8690 -0.44370566 0.00012144
8691 -0.44370565 0.00012142
8692 -0.44370292 0.00012144
8693 -0.44370452 0.00012144
8694 -0.44370471 0.00012142
8695 -0.44370293 0.00012142
8696 -0.44370383 0.00012141
8697 -0.44370406 0.00012140
8698 -0.44370466 0.00012139
8699 -0.44370319 0.00012138
8700 -0.44370191 0.00012137
8701 -0.44370181 0.00012136
8702 -0.44370079 0.00012135
8703 -0.44369940 0.00012134
8704 -0.44370019 0.00012133
8705 -0.44369942 0.00012132
8706 -0.44369947 0.00012131
8707 -0.44370015 0.00012129
8708 -0.44370084 0.00012128
8709 -0.44370009 0.00012127
8710 -0.44369971 0.00012126
8711 -0.44369854 0.00012125
8712 -0.44369854 0.00012124
8713 -0.44369668 0.00012124
8714 -0.44369752 0.00012123
8715 -0.44369666 0.00012121
8716 -0.44369731 0.00012120
8717 -0.44369740 0.00012119
8718 -0.44369757 0.00012117
8719 -0.44369752 0.00012116
8720 -0.44369888 0.00012115
8721 -0.44369966 0.00012114
8722 -0.44370256 0.00012116
8723 -0.44370288 0.00012115
8724 -0.44370314 0.00012114
8725 -0.44370397 0.00012113
8726 -0.44370328 0.00012111
8727 -0.44370384 0.00012110
8728 -0.44370463 0.00012109
8729 -0.44370220 0.00012110
8730 -0.44370189 0.00012109
8731 -0.44370466 0.00012110
8732 -0.44370501 0.00012109
8733 -0.44370529 0.00012108
8734 -0.44370556 0.00012106
8735 -0.44370701 0.00012106
8736 -0.44370783 0.00012105
8737 -0.44370559 0.00012105
8738 -0.44370355 0.00012106
8739 -0.44370449 0.00012105
8740 -0.44370217 0.00012106
8741 -0.44370198 0.00012104
8742 -0.44370205 0.00012103
8743 -0.44370281 0.00012102
8744 -0.44370286 0.00012100
8745 -0.44370351 0.00012099
8746 -0.44370381 0.00012098
8747 -0.44370368 0.00012096
8748 -0.44370321 0.00012095
8749 -0.44370370 0.00012094
8750 -0.44370391 0.00012092
8751 -0.44370220 0.00012092
8752 -0.44370370 0.00012092
8753 -0.44370269 0.00012091
8754 -0.44370122 0.00012090
8755 -0.44370184 0.00012089
8756 -0.44370089 0.00012088
8757 -0.44370125 0.00012087
8758 -0.44370005 0.00012086
8759 -0.44370169 0.00012086
8760 -0.44370335 0.00012086
8761 -0.44370033 0.00012088
8762 -0.44370046 0.00012087
8763 -0.44370141 0.00012086
8764 -0.44369969 0.00012085
8765 -0.44369967 0.00012084
8766 -0.44370039 0.00012083
8767 -0.44369944 0.00012082
8768 -0.44369935 0.00012080
8769 -0.44369904 0.00012079
8770 -0.44370027 0.00012078
8771 -0.44370311 0.00012080
8772 -0.44370049 0.00012082
8773 -0.44370010 0.00012080
8774 -0.44370002 0.00012079
8775 -0.44370124 0.00012078
8776 -0.44370113 0.00012077
8777 -0.44370098 0.00012076
8778 -0.44370168 0.00012074
8779 -0.44370107 0.00012073
8780 -0.44369973 0.00012073
8781 -0.44370042 0.00012071
8782 -0.44369949 0.00012070
8783 -0.44370019 0.00012069
8784 -0.44370077 0.00012068
8785 -0.44369957 0.00012067
8786 -0.44369655 0.00012070
8787 -0.44369615 0.00012068
8788 -0.44369718 0.00012067
8789 -0.44369584 0.00012067
8790 -0.44369722 0.00012066
8791 -0.44369852 0.00012065
8792 -0.44370052 0.00012066
8793 -0.44370160 0.00012065
8794 -0.44370152 0.00012064
8795 -0.44369964 0.00012064
8796 -0.44370157 0.00012064
8797 -0.44369904 0.00012065
8798 -0.44369969 0.00012064
8799 -0.44369964 0.00012063
8800 -0.44369951 0.00012061
8801 -0.44370006 0.00012060
8802 -0.44369869 0.00012059
8803 -0.44369876 0.00012058
8804 -0.44369659 0.00012059
8805 -0.44369872 0.00012059
8806 -0.44369687 0.00012059
8807 -0.44369707 0.00012058
8808 -0.44369822 0.00012057
8809 -0.44369516 0.00012059
8810 -0.44369592 0.00012058
8811 -0.44369533 0.00012057
8812 -0.44369327 0.00012057
8813 -0.44369321 0.00012056
8814 -0.44369403 0.00012055
8815 -0.44369328 0.00012054
8816 -0.44369258 0.00012053
8817 -0.44368997 0.00012054
8818 -0.44368794 0.00012054
8819 -0.44368837 0.00012053
8820 -0.44368991 0.00012053
8821 -0.44369104 0.00012052
8822 -0.44369091 0.00012051
8823 -0.44369017 0.00012049
8824 -0.44369073 0.00012048
8825 -0.44369192 0.00012047
8826 -0.44368975 0.00012048
8827 -0.44369017 0.00012047
8828 -0.44368941 0.00012046
8829 -0.44368832 0.00012045
8830 -0.44368943 0.00012044
8831 -0.44368958 0.00012043
8832 -0.44368937 0.00012041
8833 -0.44369178 0.00012042
8834 -0.44369218 0.00012041
8835 -0.44369242 0.00012040
8836 -0.44369277 0.00012038
8837 -0.44369309 0.00012037
8838 -0.44369135 0.00012037
8839 -0.44369320 0.00012037
8840 -0.44369311 0.00012036
8841 -0.44369485 0.00012036
8842 -0.44369441 0.00012034
8843 -0.44369447 0.00012033
8844 -0.44369368 0.00012032
8845 -0.44369505 0.00012031
8846 -0.44369405 0.00012030
8847 -0.44369322 0.00012029
8848 -0.44369257 0.00012028
8849 -0.44369151 0.00012027
8850 -0.44369305 0.00012027
8851 -0.44369265 0.00012025
8852 -0.44369318 0.00012024
8853 -0.44369323 0.00012023
8854 -0.44369365 0.00012022
8855 -0.44369181 0.00012022
8856 -0.44369059 0.00012021
8857 -0.44368994 0.00012020
8858 -0.44368736 0.00012021
8859 -0.44368543 0.00012021
8860 -0.44368413 0.00012021
8861 -0.44368261 0.00012020
8862 -0.44368166 0.00012019
8863 -0.44368241 0.00012018
8864 -0.44368289 0.00012017
8865 -0.44368359 0.00012016
8866 -0.44368357 0.00012014
8867 -0.44368306 0.00012013
8868 -0.44368175 0.00012012
8869 -0.44368046 0.00012012
8870 -0.44368123 0.00012011
8871 -0.44368166 0.00012009
8872 -0.44368335 0.00012009
8873 -0.44368334 0.00012008
8874 -0.44368481 0.00012007
8875 -0.44368584 0.00012007
8876 -0.44368620 0.00012005
8877 -0.44368770 0.00012005
8878 -0.44368752 0.00012004
8879 -0.44368588 0.00012003
8880 -0.44368643 0.00012002
8881 -0.44368801 0.00012002
8882 -0.44368647 0.00012001
8883 -0.44368386 0.00012003
8884 -0.44368560 0.00012003
8885 -0.44368594 0.00012001
8886 -0.44368683 0.00012000
8887 -0.44368747 0.00011999
8888 -0.44368760 0.00011998
8889 -0.44368832 0.00011997
8890 -0.44368917 0.00011996
8891 -0.44369064 0.00011995
8892 -0.44369111 0.00011994
8893 -0.44369177 0.00011993
8894 -0.44369266 0.00011992
8895 -0.44369147 0.00011991
8896 -0.44368932 0.00011992
8897 -0.44368474 0.00011999
8898 -0.44368543 0.00011998
8899 -0.44368608 0.00011997
8900 -0.44368719 0.00011996
8901 -0.44368557 0.00011996
8902 -0.44368291 0.00011997
8903 -0.44368432 0.00011997
8904 -0.44368289 0.00011996
8905 -0.44368376 0.00011995
8906 -0.44368282 0.00011994
8907 -0.44368450 0.00011994
8908 -0.44368443 0.00011993
8909 -0.44368514 0.00011992
8910 -0.44368552 0.00011990
8911 -0.44368661 0.00011989
8912 -0.44368618 0.00011988
8913 -0.44368695 0.00011987
8914 -0.44368771 0.00011986
8915 -0.44368934 0.00011986
8916 -0.44368790 0.00011985
8917 -0.44368822 0.00011984
8918 -0.44369081 0.00011985
8919 -0.44369232 0.00011985
8920 -0.44369306 0.00011984
8921 -0.44369214 0.00011983
8922 -0.44369270 0.00011982
8923 -0.44369397 0.00011981
8924 -0.44369301 0.00011980
8925 -0.44369233 0.00011979
8926 -0.44369410 0.00011979
8927 -0.44369390 0.00011978
8928 -0.44369418 0.00011976
8929 -0.44369355 0.00011975
8930 -0.44369166 0.00011975
8931 -0.44368796 0.00011980
8932 -0.44368822 0.00011978
8933 -0.44368884 0.00011977
8934 -0.44368888 0.00011976
8935 -0.44368811 0.00011975
8936 -0.44368890 0.00011974
8937 -0.44368799 0.00011973
8938 -0.44368910 0.00011972
8939 -0.44368685 0.00011973
8940 -0.44368650 0.00011971
8941 -0.44368586 0.00011970
8942 -0.44368651 0.00011969
8943 -0.44368666 0.00011968
8944 -0.44368606 0.00011966
8945 -0.44368531 0.00011965
8946 -0.44368652 0.00011965
8947 -0.44368191 0.00011972
8948 -0.44368250 0.00011971
8949 -0.44368055 0.00011971
8950 -0.44368046 0.00011970
8951 -0.44367854 0.00011970
8952 -0.44367606 0.00011971
8953 -0.44367737 0.00011971
8954 -0.44367859 0.00011970
8955 -0.44367904 0.00011969
8956 -0.44368027 0.00011968
8957 -0.44367974 0.00011967
8958 -0.44368077 0.00011966
8959 -0.44368157 0.00011965
8960 -0.44368043 0.00011964
8961 -0.44367891 0.00011964
8962 -0.44367987 0.00011963
8963 -0.44368013 0.00011961
8964 -0.44368108 0.00011960
8965 -0.44368214 0.00011960
8966 -0.44368246 0.00011958
8967 -0.44368160 0.00011957
8968 -0.44368279 0.00011957
8969 -0.44368131 0.00011956
8970 -0.44368229 0.00011955
8971 -0.44368076 0.00011955
8972 -0.44368059 0.00011953
8973 -0.44368034 0.00011952
8974 -0.44367972 0.00011951
8975 -0.44368018 0.00011950
8976 -0.44367998 0.00011948
8977 -0.44367929 0.00011947
8978 -0.44367942 0.00011946
8979 -0.44368013 0.00011945
8980 -0.44367990 0.00011944
8981 -0.44367908 0.00011943
8982 -0.44367872 0.00011941
8983 -0.44367780 0.00011940
8984 -0.44367792 0.00011939
8985 -0.44367408 0.00011944
8986 -0.44367472 0.00011943
8987 -0.44367332 0.00011942
8988 -0.44367374 0.00011941
8989 -0.44367169 0.00011941
8990 -0.44367127 0.00011940
8991 -0.44367174 0.00011939
8992 -0.44367253 0.00011938
8993 -0.44367382 0.00011937
8994 -0.44367490 0.00011936
8995 -0.44367519 0.00011935
8996 -0.44367503 0.00011934
8997 -0.44367342 0.00011933
8998 -0.44367372 0.00011932
8999 -0.44367527 0.00011932
9000 -0.44367570 0.00011931
9001 -0.44367843 0.00011932
9002 -0.44367678 0.00011932
9003 -0.44367769 0.00011931
9004 -0.44367606 0.00011931
9005 -0.44367533 0.00011930
9006 -0.44367556 0.00011929
9007 -0.44367721 0.00011928
9008 -0.44367604 0.00011928
9009 -0.44367607 0.00011926
9010 -0.44367695 0.00011925
9011 -0.44367800 0.00011924
9012 -0.44367739 0.00011923
9013 -0.44367771 0.00011922
9014 -0.44367518 0.00011923
9015 -0.44367115 0.00011929
9016 -0.44367034 0.00011928
9017 -0.44367199 0.00011928
9018 -0.44367164 0.00011926
9019 -0.44367024 0.00011926
9020 -0.44367023 0.00011925
9021 -0.44366943 0.00011923
9022 -0.44367053 0.00011923
9023 -0.44367003 0.00011921
9024 -0.44367023 0.00011920
9025 -0.44367013 0.00011919
9026 -0.44366954 0.00011918
9027 -0.44366960 0.00011916
9028 -0.44367031 0.00011915
9029 -0.44366944 0.00011914
9030 -0.44367162 0.00011915
9031 -0.44366810 0.00011919
9032 -0.44366820 0.00011917
9033 -0.44366800 0.00011916
9034 -0.44366865 0.00011915
9035 -0.44367087 0.00011916
9036 -0.44367098 0.00011914
9037 -0.44367107 0.00011913
9038 -0.44367257 0.00011913
9039 -0.44367386 0.00011912
9040 -0.44367474 0.00011911
9041 -0.44367457 0.00011910
9042 -0.44367507 0.00011909
9043 -0.44367599 0.00011908
9044 -0.44367605 0.00011906
9045 -0.44367553 0.00011905
9046 -0.44367630 0.00011904
9047 -0.44367494 0.00011904
9048 -0.44367490 0.00011902
9049 -0.44367321 0.00011902
9050 -0.44367241 0.00011901
9051 -0.44367262 0.00011900
9052 -0.44367154 0.00011899
9053 -0.44367179 0.00011898
9054 -0.44367070 0.00011897
9055 -0.44367084 0.00011896
9056 -0.44367163 0.00011894
9057 -0.44366890 0.00011896
9058 -0.44366953 0.00011895
9059 -0.44366887 0.00011894
9060 -0.44367100 0.00011895
9061 -0.44367222 0.00011894
9062 -0.44366972 0.00011895
9063 -0.44366871 0.00011894
9064 -0.44366895 0.00011893
9065 -0.44367195 0.00011896
9066 -0.44367376 0.00011896
9067 -0.44367165 0.00011896
9068 -0.44367179 0.00011895
9069 -0.44367090 0.00011894
9070 -0.44367173 0.00011893
9071 -0.44367267 0.00011892
9072 -0.44367281 0.00011891
9073 -0.44366999 0.00011893
9074 -0.44367108 0.00011892
9075 -0.44366916 0.00011892
9076 -0.44366867 0.00011891
9077 -0.44366676 0.00011891
9078 -0.44366774 0.00011890
9079 -0.44366823 0.00011889
9080 -0.44366804 0.00011888
9081 -0.44366886 0.00011887
9082 -0.44366907 0.00011885
9083 -0.44366977 0.00011884
9084 -0.44366932 0.00011883
9085 -0.44366999 0.00011882
9086 -0.44367004 0.00011881
9087 -0.44367008 0.00011879
9088 -0.44366594 0.00011885
9089 -0.44366568 0.00011884
9090 -0.44366540 0.00011883
9091 -0.44366538 0.00011881
9092 -0.44366600 0.00011880
9093 -0.44366808 0.00011881
9094 -0.44366740 0.00011880
9095 -0.44366632 0.00011879
9096 -0.44366281 0.00011883
9097 -0.44366117 0.00011883
9098 -0.44365902 0.00011883
9099 -0.44365872 0.00011882
9100 -0.44365820 0.00011881
9101 -0.44365780 0.00011879
9102 -0.44365666 0.00011879
9103 -0.44365814 0.00011878
9104 -0.44365814 0.00011877
9105 -0.44365951 0.00011877
9106 -0.44366062 0.00011876
9107 -0.44366189 0.00011875
9108 -0.44366284 0.00011874
9109 -0.44366279 0.00011873
9110 -0.44366311 0.00011872
9111 -0.44366238 0.00011871
9112 -0.44366272 0.00011869
9113 -0.44366270 0.00011868
9114 -0.44366350 0.00011867
9115 -0.44366436 0.00011866
9116 -0.44366278 0.00011866
9117 -0.44366318 0.00011864
9118 -0.44366378 0.00011863
9119 -0.44366423 0.00011862
9120 -0.44366422 0.00011861
9121 -0.44366422 0.00011860
9122 -0.44366305 0.00011859
9123 -0.44366073 0.00011860
9124 -0.44366321 0.00011861
9125 -0.44366451 0.00011860
9126 -0.44366672 0.00011861
9127 -0.44366739 0.00011860
9128 -0.44366745 0.00011859
9129 -0.44366827 0.00011858
9130 -0.44366806 0.00011857
9131 -0.44366803 0.00011855
9132 -0.44366890 0.00011854
9133 -0.44366966 0.00011853
9134 -0.44367076 0.00011852
9135 -0.44367088 0.00011851
9136 -0.44367001 0.00011850
9137 -0.44366951 0.00011849
9138 -0.44366705 0.00011850
9139 -0.44366694 0.00011849
