#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
       11375  0.00098496     0.10215  0.00130292
       11376  0.00143616    0.102166  0.00130291
       11377   6.336e-05    0.102158  0.00130282
       11378  0.00138944    0.102174  0.00130279
       11379    0.001024    0.102183  0.00130271
       11380    0.000304    0.102179   0.0013026
       11381    0.000304    0.102175  0.00130249
       11382  0.00062656    0.102177  0.00130238
       11383           0    0.102168   0.0013023
       11384  0.00150784    0.102186   0.0013023
       11385  0.00036096    0.102183  0.00130219
       11386-1.15143e-15    0.102174   0.0013021
       11387-1.15143e-15    0.102165  0.00130202
       11388  0.00025344    0.102161  0.00130191
       11389           0    0.102152  0.00130183
       11390  0.00150784    0.102169  0.00130183
       11391  0.00018624    0.102164  0.00130173
       11392      0.0012    0.102176  0.00130167
       11393           0    0.102167  0.00130159
       11394  0.00067584     0.10217  0.00130148
       11395           0    0.102161   0.0013014
       11396           0    0.102152  0.00130131
       11397  0.00126144    0.102165  0.00130127
       11398  0.00052416    0.102165  0.00130115
       11399    0.000304    0.102161  0.00130104
       11400    0.001456    0.102178  0.00130103
       11401           0    0.102169  0.00130095
       11402           0     0.10216  0.00130087
       11403           0    0.102151  0.00130078
       11404           0    0.102142   0.0013007
       11405   6.336e-05    0.102134  0.00130061
       11406  0.00052416    0.102135   0.0013005
       11407   6.336e-05    0.102127  0.00130041
       11408           0    0.102118  0.00130032
       11409   6.336e-05     0.10211  0.00130023
       11410  0.00234496    0.102142  0.00130052
       11411  0.00143616    0.102158   0.0013005
       11412           0    0.102149  0.00130042
       11413  0.00012544    0.102143  0.00130032
       11414   6.336e-05    0.102135  0.00130023
       11415   6.336e-05    0.102127  0.00130014
       11416  0.00180416     0.10215  0.00130023
       11417  0.00018624    0.102144  0.00130013
       11418           0    0.102135  0.00130004
       11419    0.000576    0.102136  0.00129993
       11420  0.00052416    0.102136  0.00129982
       11421           0    0.102127  0.00129973
       11422  0.00154624    0.102146  0.00129975
       11423  0.00024576    0.102141  0.00129964
       11424           0    0.102132  0.00129956
       11425    0.000576    0.102133  0.00129944
       11426  0.00149184     0.10215  0.00129944
       11427           0    0.102141  0.00129936
       11428  0.00052416    0.102142  0.00129925
       11429           0    0.102133  0.00129916
       11430           0    0.102124  0.00129908
       11431           0    0.102115    0.001299
       11432  0.00086016    0.102121   0.0012989
       11433   6.336e-05    0.102113  0.00129881
       11434           0    0.102104  0.00129873
       11435  0.00129024    0.102118  0.00129868
       11436           0    0.102109   0.0012986
       11437   6.336e-05    0.102101  0.00129851
       11438   6.336e-05    0.102093  0.00129842
       11439           0    0.102084  0.00129834
       11440   6.336e-05    0.102076  0.00129825
       11441  0.00172224    0.102098  0.00129831
       11442-1.15143e-15    0.102089  0.00129822
       11443  0.00012544    0.102082  0.00129813
       11444  0.00012544    0.102075  0.00129803
       11445  0.00075456     0.10208  0.00129793
       11446  0.00246464    0.102114  0.00129826
       11447   6.336e-05    0.102106  0.00129817
       11448           0    0.102097  0.00129809
       11449   6.336e-05    0.102089    0.001298
       11450  0.00077056    0.102094  0.00129789
       11451  0.00062656    0.102096  0.00129778
       11452    0.000304    0.102092  0.00129767
       11453    0.001024    0.102101  0.00129759
       11454   6.336e-05    0.102093   0.0012975
       11455    0.000576    0.102094  0.00129739
       11456  0.00052416    0.102095  0.00129728
       11457  0.00024576     0.10209  0.00129717
       11458           0    0.102081  0.00129709
       11459   6.336e-05    0.102073    0.001297
       11460           0    0.102064  0.00129692
       11461  0.00047104    0.102064   0.0012968
       11462   6.336e-05    0.102056  0.00129671
       11463  0.00012544    0.102049  0.00129662
       11464           0     0.10204  0.00129653
       11465    0.000576    0.102041  0.00129642
       11466  0.00109824    0.102052  0.00129635
       11467           0    0.102043  0.00129627
       11468  0.00258816    0.102079  0.00129666
       11469  0.00116736    0.102091   0.0012966
       11470  0.00216064    0.102119   0.0012968
       11471           0     0.10211  0.00129672
       11472  0.00012544    0.102104  0.00129663
       11473           0    0.102095  0.00129654
       11474   6.336e-05    0.102087  0.00129645
       11475  0.00047104    0.102086  0.00129634
       11476    0.001456    0.102103  0.00129633
       11477  0.00159424    0.102122  0.00129636
       11478  0.00072384    0.102125  0.00129625
       11479           0    0.102117  0.00129617
       11480     0.00224    0.102147   0.0012964
       11481   6.336e-05    0.102139  0.00129632
       11482  0.00018624    0.102133  0.00129621
       11483   6.336e-05    0.102125  0.00129613
       11484    0.000816    0.102131  0.00129602
       11485  0.00072384    0.102134  0.00129592
       11486  0.00147456    0.102151  0.00129591
       11487  0.00131776    0.102165  0.00129588
       11488           0    0.102156  0.00129579
       11489  0.00041664    0.102155  0.00129568
       11490  0.00024576     0.10215  0.00129558
       11491   6.336e-05    0.102142  0.00129549
       11492    0.000576    0.102143  0.00129537
       11493  0.00012544    0.102137  0.00129528
       11494           0    0.102128   0.0012952
       11495           0    0.102119  0.00129512
       11496  0.00012544    0.102112  0.00129502
       11497-1.15143e-15    0.102103  0.00129494
       11498  0.00141504    0.102119  0.00129492
       11499  0.00024576    0.102115  0.00129482
       11500           0    0.102106  0.00129473
       11501           0    0.102097  0.00129465
       11502           0    0.102088  0.00129457
       11503           0    0.102079  0.00129449
       11504           0     0.10207  0.00129441
       11505    0.000304    0.102067   0.0012943
       11506           0    0.102058  0.00129422
       11507           0    0.102049  0.00129413
       11508  0.00018624    0.102043  0.00129403
       11509           0    0.102034  0.00129395
       11510           0    0.102025  0.00129387
       11511           0    0.102017  0.00129379
       11512  0.00018624    0.102011  0.00129369
       11513           0    0.102002  0.00129361
       11514  0.00067584    0.102005   0.0012935
       11515   6.336e-05    0.101997  0.00129341
       11516  0.00098496    0.102005  0.00129332
       11517  0.00089856    0.102012  0.00129323
       11518           0    0.102003  0.00129314
       11519  0.00062656    0.102005  0.00129303
       11520           0    0.101997  0.00129295
       11521  0.00174784    0.102018  0.00129302
       11522    0.000576    0.102019  0.00129291
       11523  0.00036096    0.102017   0.0012928
       11524   6.336e-05    0.102009  0.00129271
       11525  0.00012544    0.102002  0.00129261
       11526   6.336e-05    0.101994  0.00129252
       11527  0.00172544    0.102016  0.00129258
       11528  0.00136896     0.10203  0.00129256
       11529  0.00098496    0.102039  0.00129247
       11530-1.15143e-15     0.10203  0.00129239
       11531-1.15143e-15    0.102021  0.00129231
       11532  0.00018624    0.102015  0.00129221
       11533  0.00152256    0.102033  0.00129222
       11534           0    0.102024  0.00129213
       11535  0.00159936    0.102043  0.00129216
       11536-1.15143e-15    0.102034  0.00129208
       11537  0.00052416    0.102034  0.00129197
       11538  0.00062656    0.102036  0.00129186
       11539  0.00024576    0.102032  0.00129175
       11540-1.15143e-15    0.102023  0.00129167
       11541-1.15143e-15    0.102014  0.00129159
       11542-1.15143e-15    0.102005  0.00129151
       11543  0.00157696    0.102024  0.00129153
       11544  0.00018624    0.102018  0.00129143
       11545  0.00012544    0.102011  0.00129133
       11546    0.000512    0.102011  0.00129122
       11547  0.00094464    0.102019  0.00129113
       11548   6.336e-05    0.102011  0.00129104
       11549           0    0.102002  0.00129096
       11550  0.00036096       0.102  0.00129085
       11551           0    0.101991  0.00129077
       11552   6.336e-05    0.101983  0.00129068
       11553           0    0.101974   0.0012906
       11554   6.336e-05    0.101967  0.00129051
       11555  0.00018624    0.101961  0.00129041
       11556   6.336e-05    0.101953  0.00129032
       11557           0    0.101945  0.00129024
       11558  0.00047104    0.101944  0.00129013
       11559  0.00036096    0.101941  0.00129002
       11560  0.00012544    0.101935  0.00128993
       11561    0.001344    0.101949   0.0012899
       11562  0.00317696    0.101995  0.00129061
       11563  0.00062656    0.101997   0.0012905
       11564   6.336e-05     0.10199  0.00129041
       11565  0.00018624    0.101984  0.00129031
       11566  0.00211136    0.102012   0.0012905
       11567    0.000304    0.102008  0.00129039
       11568   6.336e-05       0.102   0.0012903
       11569    0.001152    0.102011  0.00129024
       11570  0.00213696     0.10204  0.00129043
       11571  0.00012544    0.102033  0.00129034
       11572           0    0.102024  0.00129026
       11573           0    0.102015  0.00129018
       11574  0.00094464    0.102023  0.00129009
       11575   6.336e-05    0.102015     0.00129
       11576  0.00072384    0.102019  0.00128989
       11577  0.00052416    0.102019  0.00128978
       11578  0.00018624    0.102013  0.00128968
       11579  0.00024576    0.102009  0.00128958
       11580           0       0.102   0.0012895
       11581           0    0.101991  0.00128942
       11582  0.00012544    0.101985  0.00128932
       11583   6.336e-05    0.101977  0.00128923
       11584  0.00024576    0.101972  0.00128913
       11585  0.00086016    0.101978  0.00128903
       11586  0.00047104    0.101978  0.00128892
       11587  0.00136896    0.101993   0.0012889
       11588  0.00246464    0.102026  0.00128923
       11589           0    0.102017  0.00128914
       11590   6.336e-05     0.10201  0.00128906
       11591           0    0.102001  0.00128898
       11592           0    0.101992  0.00128889
       11593  0.00094464       0.102   0.0012888
       11594  0.00106176    0.102009  0.00128873
       11595  0.00036096    0.102007  0.00128862
       11596    0.000304    0.102003  0.00128851
       11597  0.00012544    0.101996  0.00128842
       11598-1.15143e-15    0.101988  0.00128834
       11599  0.00036096    0.101985  0.00128823
       11600   6.336e-05    0.101977  0.00128814
       11601-1.15143e-15    0.101969  0.00128806
       11602  0.00182464    0.101991  0.00128815
       11603  0.00052416    0.101991  0.00128804
       11604    0.001584     0.10201  0.00128806
       11605  0.00036096    0.102007  0.00128795
       11606  0.00024576    0.102003  0.00128785
       11607   6.336e-05    0.101995  0.00128776
       11608-1.15143e-15    0.101986  0.00128768
       11609    0.001328       0.102  0.00128765
       11610  0.00018624    0.101995  0.00128755
       11611  0.00098496    0.102003  0.00128746
       11612   6.336e-05    0.101995  0.00128737
       11613  0.00012544    0.101989  0.00128728
       11614           0     0.10198   0.0012872
       11615  0.00024576    0.101975   0.0012871
       11616   6.336e-05    0.101968  0.00128701
       11617  0.00129024    0.101981  0.00128697
       11618  0.00123136    0.101994  0.00128692
       11619  0.00106176    0.102003  0.00128684
       11620  0.00036096    0.102001  0.00128673
       11621   6.336e-05    0.101993  0.00128665
       11622-1.15143e-15    0.101984  0.00128657
       11623  0.00024576     0.10198  0.00128646
       11624  0.00123136    0.101992  0.00128641
       11625  0.00172224    0.102013  0.00128647
       11626   6.336e-05    0.102005  0.00128638
       11627-1.15143e-15    0.101996   0.0012863
       11628    0.000304    0.101993   0.0012862
       11629  0.00158976    0.102011  0.00128622
       11630    0.002096    0.102039   0.0012864
       11631  0.00012544    0.102032   0.0012863
       11632  0.00208896    0.102059  0.00128648
       11633  0.00172544     0.10208  0.00128654
       11634  0.00012544    0.102073  0.00128645
       11635           0    0.102065  0.00128637
       11636  0.00012544    0.102058  0.00128627
       11637    0.001024    0.102067  0.00128619
       11638  0.00024576    0.102062  0.00128609
       11639    0.001152    0.102073  0.00128603
       11640  0.00012544    0.102067  0.00128593
       11641  0.00086016    0.102073  0.00128584
       11642-1.15143e-15    0.102064  0.00128576
       11643-1.15143e-15    0.102055  0.00128567
       11644   6.336e-05    0.102048  0.00128559
       11645  0.00167616    0.102068  0.00128563
       11646  0.00012544    0.102061  0.00128554
       11647  0.00111296    0.102071  0.00128547
       11648           0    0.102063  0.00128539
       11649   6.336e-05    0.102055   0.0012853
       11650  0.00098496    0.102063  0.00128522
       11651   6.336e-05    0.102055  0.00128513
       11652  0.00139264    0.102071  0.00128511
       11653    0.000304    0.102067    0.001285
       11654-1.15143e-15    0.102058  0.00128492
       11655-1.15143e-15    0.102049  0.00128484
       11656-1.15143e-15    0.102041  0.00128476
       11657  0.00208576    0.102068  0.00128494
       11658     0.00128    0.102081   0.0012849
       11659  0.00135936    0.102095  0.00128487
       11660  0.00090304    0.102102  0.00128477
       11661  0.00159744    0.102121   0.0012848
       11662           0    0.102112  0.00128472
       11663  0.00131776    0.102126  0.00128468
       11664    0.000304    0.102122  0.00128458
       11665           0    0.102114   0.0012845
       11666           0    0.102105  0.00128442
       11667  0.00151744    0.102122  0.00128442
       11668    0.000304    0.102119  0.00128432
       11669  0.00085184    0.102124  0.00128422
       11670           0    0.102116  0.00128414
       11671           0    0.102107  0.00128406
       11672  0.00012544      0.1021  0.00128397
       11673           0    0.102092  0.00128389
       11674   6.336e-05    0.102084   0.0012838
       11675           0    0.102075  0.00128372
       11676  0.00090304    0.102082  0.00128363
       11677  0.00152256    0.102099  0.00128364
       11678  0.00052416      0.1021  0.00128353
       11679           0    0.102091  0.00128345
       11680  0.00012544    0.102084  0.00128335
       11681   6.336e-05    0.102077  0.00128327
       11682  0.00136896    0.102091  0.00128324
       11683  0.00172544    0.102112   0.0012833
       11684   6.336e-05    0.102104  0.00128321
       11685  0.00012544    0.102098  0.00128312
       11686  0.00019136    0.102092  0.00128302
       11687  0.00052416    0.102093  0.00128291
       11688           0    0.102084  0.00128283
       11689    0.001456      0.1021  0.00128282
       11690    0.000304    0.102096  0.00128272
       11691    0.000304    0.102093  0.00128261
       11692  0.00018624    0.102087  0.00128252
       11693  0.00094464    0.102095  0.00128243
       11694  0.00018624    0.102089  0.00128233
       11695  0.00159424    0.102108  0.00128235
       11696    0.000704    0.102111  0.00128225
       11697  0.00024576    0.102107  0.00128215
       11698  0.00193536    0.102131  0.00128227
       11699  0.00274624    0.102169  0.00128273
       11700           0     0.10216  0.00128265
       11701    0.000304    0.102157  0.00128254
       11702           0    0.102148  0.00128246
       11703           0    0.102139  0.00128238
       11704  0.00044224    0.102138  0.00128228
       11705   6.336e-05    0.102131  0.00128219
       11706  0.00018624    0.102125  0.00128209
       11707  0.00090304    0.102132    0.001282
       11708    0.000576    0.102133  0.00128189
       11709   6.336e-05    0.102125   0.0012818
       11710           0    0.102117  0.00128172
       11711           0    0.102108  0.00128164
       11712  0.00036096    0.102105  0.00128154
       11713  0.00131776    0.102119   0.0012815
       11714    0.001584    0.102137  0.00128152
       11715  0.00106176    0.102147  0.00128145
       11716-1.15143e-15    0.102138  0.00128137
       11717  0.00036096    0.102136  0.00128126
       11718           0    0.102127  0.00128118
       11719           0    0.102118   0.0012811
       11720  0.00041664    0.102116  0.00128099
       11721  0.00133824    0.102131  0.00128096
       11722  0.00047104     0.10213  0.00128085
       11723  0.00024576    0.102125  0.00128075
       11724-1.15143e-15    0.102117  0.00128067
       11725  0.00041664    0.102115  0.00128056
       11726  0.00207616    0.102142  0.00128073
       11727   6.336e-05    0.102134  0.00128065
       11728           0    0.102125  0.00128057
       11729           0    0.102117  0.00128049
       11730           0    0.102108  0.00128041
       11731  0.00157696    0.102126  0.00128043
       11732   6.336e-05    0.102119  0.00128034
       11733  0.00149696    0.102135  0.00128034
       11734  0.00012544    0.102129  0.00128025
       11735  0.00047104    0.102128  0.00128014
       11736           0    0.102119  0.00128006
       11737    0.000304    0.102116  0.00127996
       11738  0.00154816    0.102134  0.00127997
       11739           0    0.102125  0.00127989
       11740  0.00018624    0.102119  0.00127979
       11741  0.00047104    0.102119  0.00127969
       11742    0.007088    0.102231  0.00128447
       11743           0    0.102222  0.00128439
       11744  0.00047104    0.102221  0.00128428
       11745           0    0.102213   0.0012842
       11746  0.00180224    0.102235  0.00128428
       11747   6.336e-05    0.102227  0.00128419
       11748           0    0.102218  0.00128412
       11749           0     0.10221  0.00128404
       11750  0.00018624    0.102204  0.00128394
       11751  0.00024576      0.1022  0.00128384
       11752           0    0.102191  0.00128376
       11753           0    0.102182  0.00128368
       11754  0.00047104    0.102182  0.00128357
       11755  0.00156864      0.1022  0.00128358
       11756  0.00159424    0.102218  0.00128361
       11757-1.15143e-15    0.102209  0.00128353
       11758  0.00122624    0.102221  0.00128348
       11759  0.00012544    0.102215  0.00128338
       11760-1.15143e-15    0.102206   0.0012833
       11761  0.00167616    0.102226  0.00128335
       11762           0    0.102217  0.00128327
       11763  0.00116736    0.102228  0.00128321
       11764  0.00086016    0.102234  0.00128311
       11765  0.00012544    0.102228  0.00128302
       11766    0.002112    0.102255   0.0012832
       11767-1.15143e-15    0.102246  0.00128312
       11768  0.00018624    0.102241  0.00128302
       11769  0.00086016    0.102247  0.00128293
       11770  0.00090304    0.102253  0.00128284
       11771  0.00116736    0.102265  0.00128278
       11772  0.00310784    0.102309  0.00128343
       11773  0.00159744    0.102327  0.00128345
       11774           0    0.102318  0.00128337
       11775  0.00138944    0.102333  0.00128335
       11776  0.00139264    0.102348  0.00128332
       11777   6.336e-05    0.102341  0.00128324
       11778  0.00012544    0.102334  0.00128315
       11779  0.00052416    0.102334  0.00128304
       11780           0    0.102326  0.00128296
       11781  0.00012544    0.102319  0.00128287
       11782  0.00105984    0.102328  0.00128279
       11783-1.15143e-15     0.10232  0.00128271
       11784  0.00052416     0.10232   0.0012826
       11785  0.00126144    0.102333  0.00128256
       11786           0    0.102324  0.00128248
       11787           0    0.102315   0.0012824
       11788  0.00036096    0.102313  0.00128229
       11789           0    0.102304  0.00128221
       11790   6.336e-05    0.102296  0.00128213
       11791           0    0.102288  0.00128205
       11792  0.00333504    0.102336  0.00128283
       11793  0.00024576    0.102331  0.00128273
       11794  0.00012544    0.102325  0.00128264
       11795   6.336e-05    0.102317  0.00128255
       11796  0.00018624    0.102311  0.00128246
       11797     0.00128    0.102325  0.00128241
       11798  0.00116736    0.102336  0.00128235
       11799  0.00072384    0.102339  0.00128225
       11800  0.00018624    0.102334  0.00128215
       11801   6.336e-05    0.102326  0.00128207
       11802  0.00170176    0.102346  0.00128212
       11803-1.15143e-15    0.102338  0.00128204
       11804  0.00036096    0.102335  0.00128193
       11805  0.00131776    0.102349   0.0012819
       11806  0.00024576    0.102344  0.00128179
       11807  0.00157696    0.102362  0.00128181
       11808  0.00126144    0.102375  0.00128177
       11809           0    0.102366  0.00128169
       11810  0.00089856    0.102373   0.0012816
       11811  0.00067584    0.102376  0.00128149
       11812  0.00062656    0.102378  0.00128138
       11813-1.15143e-15    0.102369   0.0012813
       11814   6.336e-05    0.102361  0.00128122
       11815-1.15143e-15    0.102353  0.00128114
       11816  0.00152064     0.10237  0.00128114
       11817  0.00126144    0.102382   0.0012811
       11818           0    0.102374  0.00128102
       11819           0    0.102365  0.00128094
       11820  0.00018624     0.10236  0.00128084
       11821  0.00012544    0.102353  0.00128075
       11822   6.336e-05    0.102345  0.00128067
       11823  0.00012544    0.102339  0.00128058
       11824           0     0.10233   0.0012805
       11825  0.00024576    0.102326   0.0012804
       11826           0    0.102317  0.00128032
       11827  0.00138944    0.102332  0.00128029
       11828   6.336e-05    0.102324  0.00128021
       11829           0    0.102316  0.00128013
       11830      0.0016    0.102334  0.00128015
       11831   6.336e-05    0.102327  0.00128007
       11832  0.00024576    0.102322  0.00127997
       11833           0    0.102313  0.00127989
       11834    0.000816    0.102319  0.00127979
       11835  0.00062656     0.10232  0.00127968
       11836  0.00067584    0.102323  0.00127958
       11837  0.00012544    0.102317  0.00127949
       11838  0.00221696    0.102346   0.0012797
       11839  0.00219904    0.102374  0.00127991
       11840  0.00113344    0.102385  0.00127985
       11841  0.00150784    0.102401  0.00127985
       11842    0.000432      0.1024  0.00127974
       11843    0.000304    0.102396  0.00127964
       11844-1.15143e-15    0.102388  0.00127956
       11845  0.00159744    0.102406  0.00127958
       11846           0    0.102398  0.00127951
       11847           0    0.102389  0.00127943
       11848   6.336e-05    0.102381  0.00127934
       11849           0    0.102373  0.00127926
       11850  0.00123136    0.102385  0.00127921
       11851  0.00159424    0.102403  0.00127923
       11852  0.00012544    0.102397  0.00127914
       11853  0.00106176    0.102406  0.00127907
       11854  0.00116736    0.102417  0.00127901
       11855  0.00036096    0.102414   0.0012789
       11856  0.00131776    0.102428  0.00127887
       11857    0.000816    0.102433  0.00127877
       11858  0.00024576    0.102429  0.00127867
       11859    0.000304    0.102425  0.00127857
       11860  0.00012544    0.102419  0.00127848
       11861  0.00018624    0.102413  0.00127838
       11862    0.000128    0.102407  0.00127829
       11863  0.00024576    0.102402  0.00127819
       11864    0.000304    0.102399  0.00127809
       11865           0     0.10239  0.00127801
       11866           0    0.102381  0.00127793
       11867   6.336e-05    0.102374  0.00127784
       11868  0.00061696    0.102376  0.00127774
       11869   6.336e-05    0.102368  0.00127765
       11870           0    0.102359  0.00127757
       11871  0.00041664    0.102358  0.00127747
       11872  0.00077056    0.102362  0.00127737
       11873  0.00072384    0.102366  0.00127726
       11874           0    0.102357  0.00127719
       11875  0.00012544    0.102351  0.00127709
       11876  0.00067584    0.102353  0.00127699
       11877           0    0.102345  0.00127691
       11878   6.336e-05    0.102337  0.00127683
       11879  0.00024576    0.102333  0.00127673
       11880    0.000304    0.102329  0.00127662
       11881  0.00012544    0.102323  0.00127653
       11882  0.00175296    0.102344   0.0012766
       11883  0.00115904    0.102354  0.00127654
       11884  0.00110784    0.102364  0.00127647
       11885   6.336e-05    0.102357  0.00127638
       11886  0.00018624    0.102351  0.00127629
       11887           0    0.102343  0.00127621
       11888  0.00147456    0.102359   0.0012762
       11889  0.00052416    0.102359   0.0012761
       11890  0.00156864    0.102377  0.00127611
       11891  0.00012544    0.102371  0.00127602
       11892    0.000432    0.102369  0.00127592
       11893    0.001584    0.102387  0.00127594
       11894   6.336e-05     0.10238  0.00127585
       11895  0.00024576    0.102375  0.00127575
       11896  0.00141504     0.10239  0.00127573
       11897  0.00165056     0.10241  0.00127577
       11898  0.00098496    0.102417  0.00127569
       11899  0.00193216    0.102441   0.0012758
       11900           0    0.102433  0.00127573
       11901    0.000304    0.102429  0.00127562
       11902    0.000576     0.10243  0.00127552
       11903           0    0.102422  0.00127544
       11904  0.00012544    0.102415  0.00127535
       11905  0.00012544    0.102409  0.00127526
       11906   6.336e-05    0.102401  0.00127517
       11907   6.336e-05    0.102394  0.00127509
       11908           0    0.102385  0.00127501
       11909           0    0.102376  0.00127493
       11910  0.00139264    0.102391  0.00127491
       11911  0.00109824    0.102401  0.00127484
       11912  0.00012544    0.102395  0.00127475
       11913  0.00129024    0.102408  0.00127471
       11914  0.00141504    0.102423  0.00127469
       11915    0.000704    0.102426  0.00127459
       11916    0.000304    0.102423  0.00127449
       11917           0    0.102414  0.00127441
       11918           0    0.102405  0.00127433
       11919  0.00012544    0.102399  0.00127424
       11920  0.00077056    0.102403  0.00127414
       11921    0.001968    0.102428  0.00127427
       11922  0.00024576    0.102423  0.00127417
       11923  0.00052416    0.102423  0.00127407
       11924  0.00157696    0.102441  0.00127408
       11925  0.00143616    0.102457  0.00127407
       11926  0.00012544     0.10245  0.00127398
       11927  0.00109824     0.10246  0.00127391
       11928  0.00098496    0.102468  0.00127383
       11929   6.336e-05     0.10246  0.00127374
       11930           0    0.102452  0.00127367
       11931  0.00067584    0.102455  0.00127356
       11932   6.336e-05    0.102447  0.00127348
       11933  0.00012544    0.102441  0.00127339
       11934           0    0.102432  0.00127331
       11935    0.001584     0.10245  0.00127333
       11936           0    0.102441  0.00127325
       11937           0    0.102433  0.00127318
       11938           0    0.102424   0.0012731
       11939  0.00041664    0.102423  0.00127299
       11940   6.336e-05    0.102415  0.00127291
       11941  0.00018624     0.10241  0.00127281
       11942           0    0.102401  0.00127273
       11943  0.00012544    0.102395  0.00127264
       11944  0.00109824    0.102404  0.00127258
       11945    0.001728    0.102425  0.00127263
       11946    0.000304    0.102421  0.00127253
       11947  0.00024576    0.102417  0.00127243
       11948  0.00172224    0.102437  0.00127249
       11949    0.001024    0.102446  0.00127241
       11950  0.00012544    0.102439  0.00127232
       11951           0    0.102431  0.00127224
       11952           0    0.102422  0.00127216
       11953    0.001344    0.102436  0.00127213
       11954  0.00159424    0.102454  0.00127216
       11955   6.336e-05    0.102447  0.00127207
       11956  0.00149184    0.102463  0.00127207
       11957  0.00158976    0.102481  0.00127209
       11958           0    0.102472  0.00127201
       11959  0.00018624    0.102467  0.00127192
       11960  0.00090304    0.102473  0.00127183
       11961           0    0.102465  0.00127175
       11962  0.00012544    0.102458  0.00127166
       11963    0.000304    0.102455  0.00127156
       11964  0.00098496    0.102463  0.00127148
       11965  0.00036096     0.10246  0.00127138
       11966    0.001024    0.102469   0.0012713
       11967  0.00041664    0.102467  0.00127119
       11968  0.00041664    0.102466  0.00127109
       11969  0.00047104    0.102465  0.00127098
       11970  0.00346304    0.102514  0.00127183
       11971    0.001024    0.102523  0.00127175
       11972    0.000816    0.102528  0.00127166
       11973  0.00018624    0.102522  0.00127156
       11974           0    0.102514  0.00127149
       11975  0.00164864    0.102533  0.00127152
       11976    0.001456    0.102549  0.00127151
       11977  0.00052416    0.102549  0.00127141
       11978  0.00504576    0.102625  0.00127355
       11979  0.00098816    0.102632  0.00127347
       11980  0.00123136    0.102644  0.00127342
       11981           0    0.102636  0.00127334
       11982  0.00086016    0.102642  0.00127325
       11983   6.336e-05    0.102634  0.00127317
       11984   6.336e-05    0.102627  0.00127308
       11985           0    0.102618    0.001273
       11986           0     0.10261  0.00127293
       11987  0.00012544    0.102603  0.00127284
       11988  0.00113344    0.102613  0.00127277
       11989  0.00257536    0.102648  0.00127313
       11990           0    0.102639  0.00127305
       11991           0    0.102631  0.00127298
       11992           0    0.102622   0.0012729
       11993           0    0.102614  0.00127282
       11994   6.336e-05    0.102606  0.00127274
       11995   6.336e-05    0.102599  0.00127265
       11996  0.00024576    0.102594  0.00127256
       11997-1.15143e-15    0.102586  0.00127248
       11998   6.336e-05    0.102578  0.00127239
       11999  0.00052416    0.102578  0.00127229
       12000  0.00129024    0.102591  0.00127225
       12001  0.00328384    0.102637  0.00127298
       12002    0.000304    0.102634  0.00127288
       12003-1.15143e-15    0.102625   0.0012728
       12004  0.00177856    0.102646  0.00127287
       12005           0    0.102638  0.00127279
       12006           0    0.102629  0.00127272
       12007    0.001456    0.102645  0.00127271
       12008    0.000816     0.10265  0.00127261
       12009  0.00067584    0.102653  0.00127251
       12010  0.00018624    0.102647  0.00127241
       12011   6.336e-05     0.10264  0.00127233
       12012  0.00037376    0.102638  0.00127222
       12013-1.15143e-15    0.102629  0.00127215
       12014    0.001344    0.102643  0.00127212
       12015  0.00024576    0.102638  0.00127202
       12016   6.336e-05    0.102631  0.00127194
       12017           0    0.102622  0.00127186
       12018           0    0.102614  0.00127178
       12019  0.00158976    0.102632   0.0012718
       12020  0.00150784    0.102648   0.0012718
       12021  0.00143616    0.102664  0.00127179
       12022           0    0.102655  0.00127171
       12023  0.00018624     0.10265  0.00127162
       12024  0.00047104    0.102649  0.00127151
       12025    0.001584    0.102667  0.00127153
       12026-1.15143e-15    0.102658  0.00127146
       12027  0.00086016    0.102664  0.00127136
       12028    0.000576    0.102665  0.00127126
       12029  0.00159936    0.102683  0.00127128
       12030   6.336e-05    0.102676   0.0012712
       12031           0    0.102667  0.00127112
       12032   6.336e-05     0.10266  0.00127104
       12033  0.00012544    0.102653  0.00127095
       12034  0.00012544    0.102647  0.00127086
       12035           0    0.102638  0.00127078
       12036           0     0.10263   0.0012707
       12037  0.00024576    0.102625  0.00127061
       12038  0.00077056    0.102629  0.00127051
       12039  0.00012544    0.102623  0.00127042
       12040  0.00024576    0.102619  0.00127032
       12041-1.15143e-15     0.10261  0.00127024
       12042  0.00012544    0.102604  0.00127015
       12043  0.00141504    0.102619  0.00127014
       12044  0.00047104    0.102618  0.00127003
       12045   6.336e-05     0.10261  0.00126995
       12046  0.00018624    0.102605  0.00126985
       12047           0    0.102597  0.00126978
       12048           0    0.102588   0.0012697
       12049   6.336e-05    0.102581  0.00126962
       12050           0    0.102572  0.00126954
       12051           0    0.102564  0.00126946
       12052  0.00036096    0.102561  0.00126936
       12053  0.00143616    0.102576  0.00126935
       12054     0.00128    0.102589  0.00126931
       12055    0.000304    0.102586  0.00126921
       12056           0    0.102577  0.00126913
       12057  0.00041664    0.102575  0.00126902
       12058   6.336e-05    0.102568  0.00126894
       12059  0.00036096    0.102565  0.00126884
       12060  0.00136896     0.10258  0.00126881
       12061  0.00176384      0.1026  0.00126888
       12062  0.00207104    0.102626  0.00126903
       12063   6.336e-05    0.102619  0.00126895
       12064  0.00012544    0.102612  0.00126886
