#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1169     -0.9712   -0.977018 0.000926239
        1170     -0.9984   -0.977037 0.000925628
        1171     -0.9976   -0.977054 0.000925004
        1172      -0.996    -0.97707 0.000924356
        1173     -0.9984   -0.977088 0.000923746
        1174          -1   -0.977108 0.000923166
        1175     -0.9984   -0.977126 0.000922558
        1176      -0.972   -0.977122 0.000921784
        1177       -0.92   -0.977073 0.000922277
        1178     -0.9712   -0.977068 0.000921508
        1179     -0.9968   -0.977085 0.000920878
        1180     -0.9864   -0.977093 0.000920132
        1181     -0.9992   -0.977112 0.000919543
        1182     -0.9992    -0.97713 0.000918955
        1183     -0.9984   -0.977148 0.000918354
        1184          -1   -0.977168 0.000917781
        1185     -0.9984   -0.977185 0.000917181
        1186     -0.9984   -0.977203 0.000916582
        1187     -0.9984   -0.977221 0.000915984
        1188     -0.9976   -0.977238 0.000915374
        1189     -0.9992   -0.977257  0.00091479
        1190     -0.9504   -0.977234   0.0009143
        1191      -0.992   -0.977247 0.000913616
        1192     -0.9768   -0.977246  0.00091285
        1193     -0.9144   -0.977194 0.000913603
        1194       -0.92   -0.977146 0.000914093
        1195     -0.9192   -0.977097 0.000914613
        1196     -0.9192   -0.977049 0.000915129
        1197     -0.9136   -0.976996 0.000915898
        1198     -0.9176   -0.976946 0.000916475
        1199     -0.9272   -0.976905 0.000916649
        1200     -0.9888   -0.976915 0.000915939
        1201     -0.9192   -0.976867 0.000916436
        1202     -0.9192   -0.976819 0.000916928
        1203       -0.92   -0.976771 0.000917382
        1204      -0.936   -0.976738 0.000917245
        1205          -1   -0.976757 0.000916686
        1206      -0.996   -0.976773 0.000916065
        1207     -0.9832   -0.976778 0.000915322
        1208     -0.9936   -0.976792  0.00091467
        1209          -1   -0.976811 0.000914115
        1210     -0.9984   -0.976829 0.000913533
        1211          -1   -0.976848 0.000912979
        1212          -1   -0.976867 0.000912426
        1213     -0.9992   -0.976886  0.00091186
        1214     -0.9992   -0.976904 0.000911294
        1215     -0.9472    -0.97688 0.000910871
        1216       -0.92   -0.976833 0.000911323
        1217     -0.9744   -0.976831 0.000910576
        1218          -1    -0.97685 0.000910027
        1219     -0.9872   -0.976858  0.00090932
        1220       -0.92   -0.976812 0.000909768
        1221     -0.9144   -0.976761 0.000910458
        1222     -0.9184   -0.976713 0.000910965
        1223     -0.9784   -0.976714 0.000910221
        1224          -1   -0.976733 0.000909676
        1225          -1   -0.976752 0.000909132
        1226     -0.9992   -0.976771 0.000908575
        1227          -1    -0.97679 0.000908031
        1228     -0.9896     -0.9768 0.000907352
        1229          -1   -0.976819  0.00090681
        1230          -1   -0.976838 0.000906268
        1231     -0.9992   -0.976856 0.000905714
        1232     -0.9976   -0.976873 0.000905136
        1233     -0.9288   -0.976834 0.000905241
        1234       -0.92   -0.976788 0.000905678
        1235     -0.9856   -0.976795 0.000904973
        1236     -0.9968   -0.976811 0.000904385
        1237     -0.9896   -0.976821 0.000903713
        1238          -1    -0.97684 0.000903177
        1239      -0.996   -0.976856 0.000902581
        1240     -0.9872   -0.976864 0.000901891
        1241          -1   -0.976883 0.000901357
        1242     -0.9968   -0.976899 0.000900774
        1243          -1   -0.976917 0.000900241
        1244          -1   -0.976936 0.000899709
        1245     -0.9984   -0.976953 0.000899151
        1246     -0.9944   -0.976967 0.000898539
        1247     -0.9816   -0.976971 0.000897826
        1248     -0.9984   -0.976988 0.000897271
        1249          -1   -0.977006 0.000896741
        1250       -0.98   -0.977009 0.000896027
        1251          -1   -0.977027 0.000895499
        1252     -0.9952   -0.977042 0.000894902
        1253     -0.9928   -0.977054 0.000894276
        1254     -0.9992   -0.977072 0.000893737
        1255     -0.9976   -0.977088 0.000893175
        1256     -0.9992   -0.977106 0.000892637
        1257          -1   -0.977124 0.000892113
        1258     -0.9928   -0.977136 0.000891491
        1259      -0.972   -0.977132 0.000890792
        1260     -0.9688   -0.977126 0.000890109
        1261     -0.9824    -0.97713 0.000889413
        1262     -0.9992   -0.977147  0.00088888
        1263     -0.9584   -0.977133 0.000888301
        1264     -0.9992    -0.97715 0.000887769
        1265     -0.9992   -0.977167 0.000887239
        1266          -1   -0.977185 0.000886721
        1267          -1   -0.977203 0.000886204
        1268          -1   -0.977221 0.000885688
        1269     -0.9928   -0.977234 0.000885075
        1270      -0.992   -0.977245 0.000884454
        1271     -0.9496   -0.977224 0.000884026
        1272     -0.9944   -0.977237 0.000883434
        1273     -0.9992   -0.977254 0.000882908
        1274     -0.9992   -0.977272 0.000882383
        1275     -0.9592   -0.977257 0.000881805
        1276     -0.9352   -0.977224  0.00088173
        1277     -0.9992   -0.977242 0.000881207
        1278          -1   -0.977259 0.000880698
        1279     -0.9984   -0.977276 0.000880164
        1280     -0.9992   -0.977293 0.000879643
        1281     -0.9976   -0.977309 0.000879099
        1282     -0.9688   -0.977302 0.000878439
        1283     -0.9528   -0.977283 0.000877962
        1284     -0.9928   -0.977295 0.000877361
        1285          -1   -0.977313 0.000876856
        1286     -0.9984   -0.977329 0.000876328
        1287          -1   -0.977347 0.000875824
        1288     -0.9656   -0.977338 0.000875191
        1289     -0.9192   -0.977293 0.000875674
        1290     -0.9184   -0.977247 0.000876184
        1291      -0.908   -0.977193 0.000877146
        1292     -0.9136   -0.977144 0.000877847
        1293     -0.9144   -0.977096 0.000878508
        1294     -0.9712   -0.977091 0.000877841
        1295     -0.9992   -0.977108 0.000877329
        1296     -0.9808   -0.977111 0.000876657
        1297          -1   -0.977129 0.000876158
        1298     -0.9976   -0.977145 0.000875625
        1299     -0.9968    -0.97716 0.000875082
        1300     -0.9992   -0.977177 0.000874573
        1301          -1   -0.977194 0.000874077
        1302          -1   -0.977212 0.000873581
        1303          -1   -0.977229 0.000873085
        1304     -0.9992   -0.977246 0.000872578
        1305     -0.9464   -0.977222  0.00087223
        1306     -0.9768   -0.977222 0.000871562
        1307     -0.9808   -0.977225   0.0008709
        1308     -0.9816   -0.977228  0.00087024
        1309     -0.9824   -0.977232 0.000869584
        1310     -0.9952   -0.977246 0.000869029
        1311     -0.9984   -0.977262 0.000868516
        1312      -0.996   -0.977276 0.000867971
        1313       -0.96   -0.977263  0.00086741
        1314          -1    -0.97728 0.000866922
        1315     -0.9976   -0.977296 0.000866401
        1316     -0.9976   -0.977311  0.00086588
        1317     -0.9904   -0.977321 0.000865279
        1318          -1   -0.977338 0.000864794
        1319     -0.9944   -0.977351 0.000864235
        1320          -1   -0.977368  0.00086375
        1321     -0.9992   -0.977385 0.000863255
        1322     -0.9968     -0.9774 0.000862727
        1323          -1   -0.977417 0.000862244
        1324     -0.9896   -0.977426 0.000861641
        1325          -1   -0.977443  0.00086116
        1326     -0.9992   -0.977459 0.000860666
        1327     -0.9952   -0.977473 0.000860122
        1328          -1    -0.97749 0.000859641
        1329          -1   -0.977507 0.000859161
        1330          -1   -0.977524 0.000858682
        1331     -0.9984   -0.977539  0.00085818
        1332     -0.9424   -0.977513 0.000857941
        1333       -0.92    -0.97747 0.000858382
        1334     -0.9656   -0.977461 0.000857784
        1335     -0.9992   -0.977477 0.000857296
        1336          -1   -0.977494  0.00085682
        1337          -1   -0.977511 0.000856345
        1338     -0.9984   -0.977526 0.000855847
        1339          -1   -0.977543 0.000855372
        1340      -0.964   -0.977533 0.000854794
        1341     -0.9784   -0.977534 0.000854157
        1342       -0.92   -0.977491 0.000854595
        1343     -0.9192   -0.977448  0.00085506
        1344     -0.9144   -0.977401  0.00085571
        1345      -0.924   -0.977361 0.000855994
        1346          -1   -0.977378 0.000855524
        1347     -0.9784   -0.977378 0.000854889
        1348       -0.96   -0.977366 0.000854352
        1349     -0.9784   -0.977366 0.000853719
        1350          -1   -0.977383 0.000853251
        1351          -1     -0.9774 0.000852784
        1352     -0.9824   -0.977404 0.000852161
        1353     -0.9224   -0.977363   0.0008525
        1354          -1    -0.97738 0.000852035
        1355          -1   -0.977396 0.000851569
        1356          -1   -0.977413 0.000851105
        1357          -1    -0.97743  0.00085064
        1358     -0.9816   -0.977433 0.000850019
        1359     -0.9904   -0.977442 0.000849447
        1360          -1   -0.977459 0.000848985
        1361          -1   -0.977475 0.000848522
        1362     -0.9984   -0.977491 0.000848038
        1363          -1   -0.977507 0.000847577
        1364     -0.9976   -0.977522 0.000847084
        1365          -1   -0.977538 0.000846623
        1366     -0.9872   -0.977546 0.000846033
        1367          -1   -0.977562 0.000845573
        1368          -1   -0.977578 0.000845114
        1369     -0.9976   -0.977593 0.000844624
        1370     -0.9976   -0.977608 0.000844133
        1371     -0.9992   -0.977623 0.000843665
        1372          -1    -0.97764 0.000843207
        1373     -0.9968   -0.977654 0.000842709
        1374     -0.9976   -0.977668  0.00084222
        1375     -0.9664    -0.97766 0.000841648
        1376      -0.996   -0.977673 0.000841142
        1377      -0.996   -0.977687 0.000840636
        1378     -0.9976   -0.977701  0.00084015
        1379          -1   -0.977717 0.000839696
        1380          -1   -0.977733 0.000839243
        1381     -0.9984   -0.977748 0.000838769
        1382     -0.9968   -0.977762 0.000838275
        1383     -0.9984   -0.977777 0.000837802
        1384          -1   -0.977793 0.000837351
        1385     -0.9992   -0.977809 0.000836889
        1386          -1   -0.977825 0.000836438
        1387     -0.9984   -0.977839 0.000835966
        1388     -0.9968   -0.977853 0.000835476
        1389          -1   -0.977869 0.000835026
        1390          -1   -0.977885 0.000834577
        1391       -0.96   -0.977872 0.000834076
        1392     -0.9992   -0.977887 0.000833618
        1393          -1   -0.977903 0.000833171
        1394     -0.9992   -0.977919 0.000832713
        1395     -0.9992   -0.977934 0.000832256
        1396     -0.9848   -0.977939 0.000831674
        1397     -0.9896   -0.977947 0.000831121
        1398     -0.9608   -0.977935 0.000830617
        1399     -0.9168   -0.977891 0.000831172
        1400     -0.9144   -0.977846 0.000831814
        1401     -0.9696    -0.97784 0.000831241
        1402     -0.9984   -0.977854 0.000830778
        1403          -1    -0.97787 0.000830336
        1404     -0.9888   -0.977878 0.000829781
        1405     -0.9912   -0.977888 0.000829244
        1406          -1   -0.977903 0.000828804
        1407      -0.996   -0.977916 0.000828314
        1408     -0.9984   -0.977931 0.000827854
        1409     -0.9968   -0.977944 0.000827375
        1410     -0.9944   -0.977956  0.00082687
        1411          -1   -0.977971 0.000826432
        1412          -1   -0.977987 0.000825994
        1413     -0.9696   -0.977981  0.00082543
        1414     -0.9264   -0.977945 0.000825652
        1415     -0.9984   -0.977959 0.000825195
        1416     -0.9984   -0.977973 0.000824739
        1417     -0.9376   -0.977945 0.000824649
        1418     -0.9344   -0.977914 0.000824639
        1419     -0.9904   -0.977923 0.000824105
        1420      -0.964   -0.977913 0.000823583
        1421          -1   -0.977929  0.00082315
        1422          -1   -0.977944 0.000822717
        1423      -0.952   -0.977926 0.000822341
        1424     -0.9104   -0.977879  0.00082313
        1425       -0.92   -0.977838 0.000823553
        1426       -0.92   -0.977797 0.000823974
        1427       -0.92   -0.977757 0.000824392
        1428     -0.9584   -0.977743 0.000823926
        1429     -0.9976   -0.977757 0.000823466
        1430     -0.9984   -0.977772 0.000823017
        1431     -0.9792   -0.977773 0.000822442
        1432     -0.9952   -0.977785 0.000821958
        1433          -1     -0.9778 0.000821531
        1434     -0.9976   -0.977814 0.000821074
        1435     -0.9472   -0.977793 0.000820779
        1436     -0.9176   -0.977751 0.000821277
        1437       -0.92   -0.977711 0.000821688
        1438     -0.9096   -0.977663 0.000822481
        1439     -0.9192   -0.977623 0.000822912
        1440       -0.92   -0.977583 0.000823313
        1441       -0.92   -0.977543 0.000823711
        1442       -0.92   -0.977503 0.000824105
        1443     -0.9176   -0.977461 0.000824579
        1444      -0.956   -0.977447 0.000824142
        1445      -0.932   -0.977415 0.000824172
        1446     -0.9696    -0.97741 0.000823619
        1447     -0.9544   -0.977394 0.000823204
        1448     -0.9192   -0.977354 0.000823616
        1449       -0.92   -0.977314 0.000823998
        1450       -0.92   -0.977274 0.000824377
        1451       -0.92   -0.977235 0.000824753
        1452     -0.9416    -0.97721  0.00082455
        1453     -0.9664   -0.977203 0.000824016
        1454       -0.92   -0.977164 0.000824388
        1455     -0.9944   -0.977176 0.000823907
        1456          -1   -0.977191  0.00082349
        1457     -0.9968   -0.977205 0.000823035
        1458          -1    -0.97722 0.000822619
        1459     -0.9928   -0.977231 0.000822124
        1460      -0.988   -0.977238 0.000821594
        1461          -1   -0.977254  0.00082118
        1462     -0.9784   -0.977255 0.000820618
        1463       -0.96   -0.977243 0.000820142
        1464     -0.9136   -0.977199 0.000820733
        1465     -0.9152   -0.977157 0.000821264
        1466     -0.9192   -0.977118 0.000821654
        1467      -0.992   -0.977128 0.000821157
        1468     -0.9984   -0.977142 0.000820725
        1469          -1   -0.977158 0.000820314
        1470     -0.9992   -0.977173 0.000819893
        1471     -0.9976   -0.977187 0.000819453
        1472     -0.9888   -0.977195 0.000818935
        1473     -0.9984   -0.977209 0.000818505
        1474          -1   -0.977224 0.000818096
        1475      -0.992   -0.977234 0.000817603
        1476     -0.9984   -0.977249 0.000817174
        1477          -1   -0.977264 0.000816766
        1478     -0.9992   -0.977279 0.000816349
        1479     -0.9704   -0.977274  0.00081581
        1480          -1    -0.97729 0.000815403
        1481          -1   -0.977305 0.000814997
        1482     -0.9168   -0.977264 0.000815469
        1483     -0.9192   -0.977225 0.000815858
        1484      -0.968   -0.977219 0.000815332
        1485     -0.9984   -0.977233 0.000814908
        1486     -0.9416   -0.977209 0.000814712
        1487     -0.9928    -0.97722 0.000814232
        1488          -1   -0.977235 0.000813828
        1489          -1    -0.97725 0.000813426
        1490     -0.9984   -0.977264 0.000813003
        1491     -0.9992   -0.977279 0.000812591
        1492     -0.9944   -0.977291 0.000812128
        1493     -0.9568   -0.977277   0.0008117
        1494      -0.936   -0.977249 0.000811626
        1495     -0.9696   -0.977244   0.0008111
        1496      -0.904   -0.977195 0.000812034
        1497     -0.9144   -0.977153 0.000812574
        1498     -0.9424    -0.97713 0.000812363
        1499     -0.9776    -0.97713 0.000811821
        1500     -0.9984   -0.977145 0.000811403
        1501     -0.9824   -0.977148  0.00081087
        1502          -1   -0.977163 0.000810473
        1503     -0.9976   -0.977177 0.000810048
        1504     -0.9952   -0.977189 0.000809598
        1505     -0.9472   -0.977169 0.000809305
        1506     -0.9984   -0.977183 0.000808891
        1507      -0.996   -0.977195  0.00080845
        1508          -1   -0.977211 0.000808056
        1509     -0.9976   -0.977224 0.000807633
        1510     -0.9768   -0.977224 0.000807098
        1511       -0.92   -0.977186 0.000807452
        1512      -0.948   -0.977167 0.000807149
        1513     -0.9968    -0.97718  0.00080672
        1514     -0.9592   -0.977168 0.000806274
        1515     -0.9856   -0.977173 0.000805761
        1516     -0.9984   -0.977187 0.000805351
        1517          -1   -0.977202 0.000804961
        1518          -1   -0.977217 0.000804571
        1519          -1   -0.977232 0.000804181
        1520     -0.9976   -0.977246 0.000803763
        1521     -0.9272   -0.977213 0.000803908
        1522     -0.9184   -0.977174 0.000804308
        1523     -0.9152   -0.977134 0.000804809
        1524       -0.92   -0.977096 0.000805153
        1525       -0.92   -0.977059 0.000805495
        1526     -0.9416   -0.977035 0.000805303
        1527      -0.928   -0.977003 0.000805415
        1528     -0.9984   -0.977017  0.00080501
        1529     -0.9944   -0.977029 0.000804564
        1530          -1   -0.977044 0.000804178
        1531     -0.9992   -0.977058 0.000803783
        1532     -0.9928   -0.977068 0.000803324
        1533     -0.9992   -0.977083  0.00080293
        1534     -0.9928   -0.977093 0.000802472
        1535     -0.9992   -0.977107 0.000802078
        1536     -0.9976   -0.977121 0.000801667
        1537          -1   -0.977136 0.000801283
        1538          -1   -0.977151   0.0008009
        1539     -0.9232   -0.977116 0.000801147
        1540     -0.9544   -0.977101 0.000800762
        1541          -1   -0.977116  0.00080038
        1542     -0.9872   -0.977122 0.000799888
        1543          -1   -0.977137 0.000799507
        1544          -1   -0.977152 0.000799126
        1545     -0.9672   -0.977145 0.000798635
        1546     -0.9728   -0.977143 0.000798124
        1547     -0.9888    -0.97715 0.000797643
        1548       -0.98   -0.977152  0.00079713
        1549          -1   -0.977167 0.000796752
        1550     -0.9336   -0.977139 0.000796733
        1551     -0.9192   -0.977101 0.000797095
        1552     -0.9896   -0.977109 0.000796622
        1553          -1   -0.977124 0.000796245
        1554      -0.968   -0.977118 0.000795755
        1555      -0.912   -0.977076 0.000796344
        1556     -0.8552   -0.976998 0.000799675
        1557     -0.9112   -0.976956 0.000800277
        1558       -0.92   -0.976919 0.000800598
        1559       -0.92   -0.976883 0.000800917
        1560     -0.9168   -0.976844 0.000801329
        1561       -0.92   -0.976808 0.000801642
        1562     -0.9032   -0.976761 0.000802513
        1563     -0.9176   -0.976723 0.000802892
        1564     -0.9736   -0.976721 0.000802381
        1565     -0.9072   -0.976676 0.000803097
        1566     -0.9296   -0.976646 0.000803147
        1567     -0.9768   -0.976646 0.000802634
        1568     -0.9848   -0.976652 0.000802139
        1569     -0.9856   -0.976657 0.000801648
        1570     -0.9952   -0.976669 0.000801224
        1571     -0.9176   -0.976631 0.000801596
        1572     -0.9176   -0.976594 0.000801965
        1573      -0.984   -0.976599 0.000801469
        1574          -1   -0.976613 0.000801098
        1575     -0.9992   -0.976628 0.000800718
        1576     -0.9368   -0.976603 0.000800608
        1577     -0.9064   -0.976558 0.000801337
        1578      -0.924   -0.976525 0.000801521
        1579          -1    -0.97654 0.000801152
        1580     -0.9904   -0.976548 0.000800693
        1581     -0.9752   -0.976548 0.000800187
        1582          -1   -0.976562 0.000799818
        1583      -0.996   -0.976575 0.000799407
        1584          -1   -0.976589 0.000799039
        1585     -0.9984   -0.976603 0.000798654
        1586      -0.952   -0.976588 0.000798301
        1587       -0.92   -0.976552 0.000798594
        1588       -0.92   -0.976516 0.000798884
        1589     -0.9176   -0.976479 0.000799242
        1590      -0.944   -0.976459    0.000799
        1591          -1   -0.976474 0.000798635
        1592     -0.9984   -0.976487 0.000798252
        1593     -0.9992   -0.976502 0.000797878
        1594     -0.9832   -0.976506 0.000797388
        1595     -0.9296   -0.976476 0.000797431
        1596     -0.9584   -0.976465 0.000797011
        1597     -0.9752   -0.976464 0.000796513
        1598     -0.9984   -0.976478 0.000796133
        1599     -0.9992   -0.976492 0.000795762
        1600     -0.9968   -0.976505 0.000795365
        1601     -0.9864   -0.976511 0.000794893
        1602     -0.9488   -0.976494 0.000794585
        1603      -0.984   -0.976499 0.000794103
        1604      -0.964   -0.976491 0.000793646
        1605          -1   -0.976505 0.000793287
        1606     -0.9448   -0.976486 0.000793038
        1607      -0.888   -0.976431 0.000794454
        1608     -0.9352   -0.976405 0.000794374
        1609     -0.9816   -0.976408 0.000793886
        1610     -0.9632     -0.9764 0.000793436
        1611     -0.9992   -0.976414 0.000793069
        1612     -0.9984   -0.976428 0.000792695
        1613     -0.9456   -0.976409 0.000792434
        1614      -0.944   -0.976389 0.000792197
        1615     -0.9384   -0.976365 0.000792056
        1616     -0.9192    -0.97633 0.000792355
        1617     -0.9704   -0.976326 0.000791874
        1618          -1   -0.976341 0.000791519
        1619      -0.988   -0.976348 0.000791063
        1620     -0.9976   -0.976361 0.000790684
        1621     -0.9984   -0.976375 0.000790313
        1622          -1   -0.976389  0.00078996
        1623     -0.9992   -0.976403 0.000789598
        1624      -0.996   -0.976415 0.000789204
        1625          -1    -0.97643 0.000788852
        1626          -1   -0.976444   0.0007885
        1627      -0.996   -0.976456 0.000788107
        1628          -1   -0.976471 0.000787755
        1629          -1   -0.976485 0.000787404
        1630     -0.9968   -0.976498  0.00078702
        1631     -0.9608   -0.976488 0.000786596
        1632      -0.896   -0.976439 0.000787659
        1633     -0.9128     -0.9764  0.00078814
        1634     -0.9528   -0.976385  0.00078779
        1635          -1     -0.9764  0.00078744
        1636     -0.9992   -0.976414 0.000787082
        1637          -1   -0.976428 0.000786733
        1638     -0.9944   -0.976439  0.00078633
        1639     -0.9936    -0.97645  0.00078592
        1640     -0.9576   -0.976438 0.000785524
        1641          -1   -0.976452 0.000785177
        1642     -0.9952   -0.976464 0.000784782
        1643     -0.9176   -0.976428 0.000785121
        1644     -0.9144    -0.97639  0.00078555
        1645     -0.9192   -0.976356 0.000785841
        1646     -0.9176    -0.97632 0.000786174
        1647     -0.9088   -0.976279 0.000786765
        1648     -0.9104   -0.976239 0.000787302
        1649     -0.9712   -0.976236 0.000786831
        1650     -0.9944   -0.976247 0.000786431
        1651          -1   -0.976261 0.000786086
        1652     -0.9984   -0.976275 0.000785725
        1653      -0.992   -0.976284 0.000785307
        1654      -0.988   -0.976291 0.000784864
        1655          -1   -0.976305 0.000784521
        1656          -1    -0.97632 0.000784177
        1657          -1   -0.976334 0.000783834
        1658          -1   -0.976348 0.000783492
        1659     -0.9968   -0.976361 0.000783116
        1660          -1   -0.976375 0.000782774
        1661     -0.9968   -0.976387 0.000782399
        1662     -0.9984     -0.9764 0.000782041
        1663          -1   -0.976415 0.000781699
        1664          -1   -0.976429 0.000781358
        1665     -0.9896   -0.976437 0.000780929
        1666     -0.8984    -0.97639 0.000781863
        1667     -0.9208   -0.976357 0.000782105
        1668     -0.9968   -0.976369 0.000781732
        1669     -0.9768   -0.976369 0.000781264
        1670          -1   -0.976383 0.000780924
        1671      -0.996   -0.976395 0.000780545
        1672          -1   -0.976409 0.000780206
        1673      -0.992   -0.976418 0.000779795
        1674     -0.9936   -0.976429 0.000779397
        1675     -0.9984   -0.976442 0.000779042
        1676     -0.9992   -0.976455 0.000778696
        1677          -1   -0.976469 0.000778358
        1678     -0.9768    -0.97647 0.000777894
        1679     -0.9864   -0.976476 0.000777453
        1680     -0.9904   -0.976484 0.000777035
        1681     -0.9904   -0.976492 0.000776616
        1682     -0.9808   -0.976495 0.000776159
        1683      -0.996   -0.976506 0.000775784
        1684     -0.9936   -0.976516  0.00077539
        1685     -0.9992    -0.97653 0.000775047
        1686      -0.956   -0.976518 0.000774683
        1687     -0.9792   -0.976519 0.000774225
        1688          -1   -0.976533 0.000773891
        1689     -0.9568   -0.976521 0.000773521
        1690      -0.916   -0.976486 0.000773892
        1691     -0.9256   -0.976456 0.000774019
        1692      -0.996   -0.976467 0.000773648
        1693          -1   -0.976481 0.000773316
        1694     -0.9904   -0.976489 0.000772903
        1695          -1   -0.976503 0.000772572
        1696          -1   -0.976517  0.00077224
        1697          -1   -0.976531 0.000771909
        1698     -0.9912   -0.976539 0.000771503
        1699     -0.9928   -0.976549 0.000771108
        1700     -0.9984   -0.976562 0.000770762
        1701          -1   -0.976576 0.000770432
        1702     -0.9968   -0.976588 0.000770071
        1703          -1   -0.976601 0.000769741
        1704          -1   -0.976615 0.000769412
        1705     -0.9944   -0.976625 0.000769031
        1706     -0.9984   -0.976638 0.000768687
        1707     -0.9664   -0.976632  0.00076826
        1708     -0.9504   -0.976617 0.000767963
        1709     -0.9992    -0.97663 0.000767628
        1710     -0.9992   -0.976643 0.000767292
        1711     -0.9952   -0.976654  0.00076692
        1712     -0.9816   -0.976657 0.000766478
        1713          -1   -0.976671 0.000766152
        1714     -0.9976   -0.976683 0.000765802
        1715     -0.9744   -0.976682 0.000765356
        1716          -1   -0.976695 0.000765031
        1717          -1   -0.976709 0.000764706
        1718     -0.9984   -0.976721 0.000764365
        1719     -0.9984   -0.976734 0.000764024
        1720          -1   -0.976747   0.0007637
        1721          -1   -0.976761 0.000763376
        1722          -1   -0.976774 0.000763052
        1723     -0.9928   -0.976784 0.000762665
        1724     -0.9984   -0.976796 0.000762326
        1725     -0.9984   -0.976809 0.000761987
        1726     -0.9888   -0.976816 0.000761577
        1727     -0.9992   -0.976829 0.000761247
        1728     -0.9968    -0.97684 0.000760894
        1729          -1   -0.976854 0.000760572
        1730     -0.9992   -0.976867 0.000760242
        1731      -0.996   -0.976878 0.000759883
        1732          -1   -0.976891 0.000759561
        1733          -1   -0.976904  0.00075924
        1734     -0.9984   -0.976917 0.000758903
        1735      -0.992   -0.976925 0.000758516
        1736     -0.9984   -0.976938  0.00075818
        1737          -1   -0.976951 0.000757859
        1738     -0.9872   -0.976957 0.000757446
        1739          -1    -0.97697 0.000757127
        1740     -0.9976   -0.976982 0.000756784
        1741     -0.9952   -0.976993 0.000756422
        1742          -1   -0.977006 0.000756103
        1743     -0.9968   -0.977017 0.000755755
        1744          -1    -0.97703 0.000755436
        1745     -0.9992   -0.977043  0.00075511
        1746          -1   -0.977056 0.000754792
        1747     -0.9992   -0.977069 0.000754466
        1748      -0.924   -0.977038 0.000754645
        1749     -0.9184   -0.977005 0.000754958
        1750     -0.9624   -0.976997 0.000754573
        1751          -1    -0.97701 0.000754256
        1752     -0.9992   -0.977022 0.000753932
        1753     -0.9656   -0.977016  0.00075353
        1754     -0.9064   -0.976976 0.000754175
        1755     -0.9032   -0.976934 0.000754916
        1756     -0.9176     -0.9769 0.000755242
        1757     -0.9304   -0.976873 0.000755276
        1758     -0.9984   -0.976886 0.000754946
        1759     -0.9936   -0.976895 0.000754576
        1760     -0.9296   -0.976868 0.000754626
        1761       -0.92   -0.976836 0.000754888
        1762     -0.9192   -0.976803 0.000755168
        1763       -0.92   -0.976771 0.000755427
        1764       -0.92   -0.976739 0.000755684
        1765     -0.9776   -0.976739 0.000755256
        1766     -0.9944   -0.976749 0.000754894
        1767     -0.9936   -0.976759 0.000754527
        1768          -1   -0.976772 0.000754215
        1769      -0.996   -0.976783 0.000753867
        1770          -1   -0.976796 0.000753555
        1771     -0.9968   -0.976807 0.000753214
        1772      -0.996   -0.976818 0.000752867
        1773          -1   -0.976831 0.000752556
        1774     -0.9984   -0.976843  0.00075223
        1775      -0.996   -0.976854 0.000751884
        1776          -1   -0.976867 0.000751573
        1777     -0.9992    -0.97688 0.000751255
        1778          -1   -0.976893 0.000750945
        1779     -0.9736   -0.976891 0.000750525
        1780     -0.9056   -0.976851 0.000751172
        1781     -0.9184   -0.976818 0.000751466
        1782     -0.9056   -0.976778 0.000752107
        1783     -0.9304   -0.976752 0.000752135
        1784     -0.9888   -0.976759 0.000751743
        1785     -0.9928   -0.976768 0.000751376
        1786     -0.9168   -0.976734 0.000751705
        1787     -0.9304   -0.976708 0.000751731
        1788          -1   -0.976721 0.000751424
        1789     -0.9992   -0.976734 0.000751109
        1790     -0.9984   -0.976746 0.000750787
        1791     -0.9984   -0.976758 0.000750465
        1792     -0.9976    -0.97677 0.000750136
        1793          -1   -0.976783  0.00074983
        1794     -0.9992   -0.976795 0.000749516
        1795      -0.996   -0.976806 0.000749175
        1796     -0.9992   -0.976818 0.000748861
        1797          -1   -0.976831 0.000748556
        1798     -0.9976   -0.976843 0.000748228
        1799          -1   -0.976856 0.000747923
        1800      -0.932   -0.976831 0.000747923
        1801     -0.9128   -0.976795 0.000748352
        1802     -0.9152   -0.976761 0.000748717
        1803     -0.9168   -0.976728  0.00074904
        1804     -0.9192   -0.976696 0.000749303
        1805     -0.9304    -0.97667 0.000749327
        1806     -0.9984   -0.976682 0.000749009
        1807          -1   -0.976695 0.000748705
        1808     -0.9984   -0.976707 0.000748387
        1809      -0.916   -0.976674 0.000748726
        1810     -0.9832   -0.976677 0.000748321
        1811      -0.996   -0.976688 0.000747984
        1812          -1   -0.976701 0.000747681
        1813     -0.9992   -0.976713 0.000747372
        1814     -0.9984   -0.976725 0.000747056
        1815       -0.96   -0.976716 0.000746701
        1816     -0.9168   -0.976683 0.000747018
        1817       -0.92   -0.976652 0.000747258
        1818     -0.9704   -0.976648 0.000746855
        1819     -0.9984    -0.97666  0.00074654
        1820     -0.9992   -0.976673 0.000746233
        1821     -0.9976   -0.976684 0.000745911
        1822     -0.9888   -0.976691 0.000745532
        1823     -0.9928     -0.9767 0.000745175
        1824     -0.9992   -0.976712 0.000744869
        1825          -1   -0.976725  0.00074457
        1826     -0.9992   -0.976737 0.000744264
        1827          -1    -0.97675 0.000743965
        1828     -0.9776    -0.97675 0.000743558
