#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
       14968     98.9504     79.4587    0.262133
       14969     97.5104     79.4599    0.262118
       14970         100     79.4613    0.262105
       14971     87.5888     79.4619    0.262088
       14972     68.7904     79.4611    0.262071
       14973     99.6864     79.4625    0.262057
       14974     99.9216     79.4639    0.262043
       14975     99.9216     79.4652    0.262029
       14976         100     79.4666    0.262015
       14977     99.8432      79.468    0.262001
       14978     60.7584     79.4667    0.261987
       14979      62.432     79.4656    0.261972
       14980         100     79.4669    0.261958
       14981     98.6368     79.4682    0.261944
       14982     99.7648     79.4696     0.26193
       14983         100     79.4709    0.261916
       14984      84.536     79.4713    0.261898
       14985     99.9216     79.4726    0.261884
       14986     99.6864      79.474     0.26187
       14987     99.8432     79.4754    0.261856
       14988         100     79.4767    0.261843
       14989     90.0752     79.4774    0.261826
       14990     67.6608     79.4766     0.26181
       14991     59.0912     79.4753    0.261796
       14992     99.9216     79.4766    0.261782
       14993         100      79.478    0.261768
       14994      99.304     79.4793    0.261754
       14995         100     79.4807     0.26174
       14996        94.6     79.4817    0.261725
       14997     99.9216     79.4831    0.261711
       14998         100     79.4844    0.261697
       14999     99.3264     79.4858    0.261683
       15000     99.4544     79.4871    0.261669
       15001     99.6112     79.4884    0.261655
       15002     99.5328     79.4898    0.261641
       15003         100     79.4911    0.261627
       15004       98.12     79.4924    0.261612
       15005         100     79.4938    0.261598
       15006         100     79.4951    0.261585
       15007     99.6208     79.4965    0.261571
       15008         100     79.4978    0.261557
       15009         100     79.4992    0.261543
       15010     98.9248     79.5005    0.261529
       15011         100     79.5019    0.261515
       15012      96.392      79.503      0.2615
       15013     93.8608     79.5039    0.261484
       15014     91.2208     79.5047    0.261468
       15015         100     79.5061    0.261454
       15016     99.0688     79.5074     0.26144
       15017     99.9216     79.5087    0.261426
       15018         100     79.5101    0.261412
       15019     99.6896     79.5115    0.261398
       15020         100     79.5128    0.261384
       15021      99.536     79.5141     0.26137
       15022     20.7472     79.5102    0.261382
       15023     69.8336     79.5096    0.261366
       15024         100      79.511    0.261352
       15025         100     79.5123    0.261338
       15026     92.3024     79.5132    0.261322
       15027     99.3104     79.5145    0.261308
       15028      66.368     79.5136    0.261292
       15029     76.0704     79.5134    0.261275
       15030     99.7648     79.5147    0.261261
       15031     95.3776     79.5158    0.261245
       15032         100     79.5172    0.261232
       15033     99.4576     79.5185    0.261218
       15034     99.3856     79.5198    0.261204
       15035     99.6144     79.5211     0.26119
       15036     99.6112     79.5225    0.261176
       15037     70.7152     79.5219    0.261159
       15038     13.1008     79.5175    0.261179
       15039      1.5824     79.5123    0.261213
       15040     72.5168     79.5118    0.261196
       15041         100     79.5132    0.261182
       15042         100     79.5145    0.261168
       15043         100     79.5159    0.261155
       15044     99.3824     79.5172    0.261141
       15045     99.2352     79.5185    0.261126
       15046         100     79.5199    0.261113
       15047         100     79.5213    0.261099
       15048     70.6448     79.5207    0.261082
       15049       26.96     79.5172    0.261088
       15050      8.4576     79.5125    0.261114
       15051     10.5312     79.5079    0.261136
       15052       5.616      79.503    0.261165
       15053     80.7952     79.5031    0.261148
       15054     94.3296      79.504    0.261132
       15055     99.4576     79.5054    0.261118
       15056     99.6896     79.5067    0.261104
       15057         100     79.5081    0.261091
       15058     93.1728      79.509    0.261075
       15059     22.2368     79.5052    0.261085
       15060     16.0896      79.501    0.261102
       15061      36.776     79.4981      0.2611
       15062     27.1712     79.4946    0.261106
       15063      11.976     79.4902    0.261127
       15064     26.0176     79.4866    0.261134
       15065         100      79.488     0.26112
       15066     99.6896     79.4893    0.261106
       15067         100     79.4907    0.261092
       15068      97.264     79.4919    0.261078
       15069     99.2192     79.4932    0.261064
       15070      99.768     79.4945     0.26105
       15071     99.9216     79.4959    0.261036
       15072     99.3888     79.4972    0.261022
       15073     46.0288      79.495    0.261014
       15074      1.6624     79.4898    0.261048
       15075      8.9312     79.4851    0.261072
       15076      8.7824     79.4804    0.261097
       15077     15.5808     79.4762    0.261114
       15078     29.0512     79.4728    0.261118
       15079      9.0624     79.4682    0.261143
       15080       7.872     79.4634    0.261169
       15081      7.6112     79.4587    0.261195
       15082      8.7024      79.454     0.26122
       15083     32.0736     79.4508    0.261221
       15084     39.3232     79.4482    0.261217
       15085      95.128     79.4492    0.261202
       15086         100     79.4506    0.261188
       15087     99.6896     79.4519    0.261175
       15088     99.9216     79.4533    0.261161
       15089     99.8464     79.4546    0.261147
       15090     94.6608     79.4556    0.261132
       15091     99.8432      79.457    0.261118
       15092     99.9216     79.4583    0.261104
       15093     98.9312     79.4596     0.26109
       15094         100      79.461    0.261076
       15095     98.3264     79.4622    0.261062
       15096     99.9216     79.4636    0.261048
       15097         100      79.465    0.261034
       15098     97.1968     79.4661     0.26102
       15099     99.8432     79.4675    0.261006
       15100      95.288     79.4685    0.260991
       15101     99.9216     79.4699    0.260977
       15102     99.6144     79.4712    0.260963
       15103     99.6864     79.4726    0.260949
       15104         100     79.4739    0.260935
       15105         100     79.4753    0.260922
       15106         100     79.4766    0.260908
       15107     87.1744     79.4771    0.260891
       15108     88.1392     79.4777    0.260875
       15109     99.3824      79.479    0.260861
       15110     99.9216     79.4804    0.260847
       15111     89.6752     79.4811     0.26083
       15112       65.28     79.4801    0.260815
       15113         100     79.4815    0.260801
       15114         100     79.4828    0.260787
       15115         100     79.4842    0.260774
       15116         100     79.4856     0.26076
       15117     99.7648     79.4869    0.260746
       15118     99.9216     79.4882    0.260732
       15119     99.9216     79.4896    0.260719
       15120     99.8432     79.4909    0.260705
       15121         100     79.4923    0.260691
       15122     97.7248     79.4935    0.260677
       15123         100     79.4949    0.260663
       15124     84.1488     79.4952    0.260646
       15125      28.024     79.4918    0.260651
       15126     35.4832     79.4889     0.26065
       15127      16.736     79.4847    0.260666
       15128      14.824     79.4804    0.260684
       15129       81.72     79.4806    0.260666
       15130     99.9216     79.4819    0.260653
       15131     99.8464     79.4833    0.260639
       15132     99.9216     79.4846    0.260625
       15133      97.688     79.4858    0.260611
       15134     99.6896     79.4872    0.260597
       15135     99.8464     79.4885    0.260583
       15136     99.3136     79.4898    0.260569
       15137     99.8464     79.4912    0.260556
       15138      99.768     79.4925    0.260542
       15139     82.8592     79.4927    0.260525
       15140      62.328     79.4916     0.26051
       15141         100     79.4929    0.260496
       15142     96.3056     79.4941    0.260481
       15143         100     79.4954    0.260468
       15144     93.8544     79.4964    0.260452
       15145      7.8384     79.4916    0.260478
       15146      4.5312     79.4867    0.260508
       15147       2.536     79.4816     0.26054
       15148       6.016     79.4767    0.260568
       15149     13.7344     79.4724    0.260587
       15150     18.3376     79.4684    0.260601
       15151      9.8864     79.4638    0.260624
       15152       5.904     79.4589    0.260652
       15153     15.4208     79.4547    0.260669
       15154     14.9472     79.4504    0.260687
       15155     18.3296     79.4464    0.260701
       15156      8.7408     79.4417    0.260725
       15157     11.0672     79.4372    0.260747
       15158     30.6592      79.434     0.26075
       15159      2.1248     79.4289    0.260783
       15160      8.9824     79.4243    0.260807
       15161     16.2496     79.4201    0.260823
       15162     67.9872     79.4193    0.260807
       15163         100     79.4207    0.260793
       15164     99.9216     79.4221    0.260779
       15165     99.9216     79.4234    0.260766
       15166     98.7248     79.4247    0.260752
       15167         100      79.426    0.260738
       15168     99.9216     79.4274    0.260724
       15169     98.6144     79.4287     0.26071
       15170         100       79.43    0.260697
       15171     99.9216     79.4314    0.260683
       15172     98.2416     79.4326    0.260669
       15173     99.3824     79.4339    0.260655
       15174      99.768     79.4353    0.260641
       15175         100     79.4366    0.260627
       15176     99.4576     79.4379    0.260614
       15177         100     79.4393      0.2606
       15178     98.9536     79.4406    0.260586
       15179     80.2896     79.4406    0.260569
       15180         100      79.442    0.260555
       15181     99.0752     79.4433    0.260541
       15182     99.8464     79.4446    0.260527
       15183         100      79.446    0.260514
       15184     71.3888     79.4454    0.260497
       15185     14.7376     79.4412    0.260515
       15186     17.7856     79.4371    0.260529
       15187      62.152      79.436    0.260515
       15188     41.9216     79.4335    0.260509
       15189      8.2128     79.4288    0.260534
       15190      7.7808     79.4241     0.26056
       15191     32.7808      79.421    0.260561
       15192     37.8832     79.4183    0.260558
       15193          99     79.4196    0.260544
       15194     99.9216     79.4209     0.26053
       15195         100     79.4223    0.260517
       15196     99.8464     79.4236    0.260503
       15197         100      79.425    0.260489
       15198         100     79.4263    0.260476
       15199     99.1824     79.4276    0.260462
       15200         100      79.429    0.260448
       15201         100     79.4304    0.260435
       15202     59.1168      79.429    0.260421
       15203     16.3936     79.4249    0.260437
       15204       44.36     79.4226     0.26043
       15205     96.7072     79.4237    0.260415
       15206         100     79.4251    0.260402
       15207     99.3856     79.4264    0.260388
       15208     98.6992     79.4276    0.260374
       15209     99.8432      79.429     0.26036
       15210     89.7744     79.4297    0.260344
       15211     72.2288     79.4292    0.260327
       15212     95.0144     79.4302    0.260312
       15213      74.344     79.4299    0.260295
       15214     18.8896     79.4259    0.260309
       15215     19.1184     79.4219    0.260322
       15216     22.8368     79.4182    0.260331
       15217     26.9408     79.4148    0.260337
       15218     56.1968     79.4132    0.260324
       15219     26.5376     79.4098     0.26033
       15220     14.3232     79.4055    0.260348
       15221     33.3872     79.4025    0.260349
       15222     99.9216     79.4038    0.260335
       15223     98.4768     79.4051    0.260321
       15224         100     79.4064    0.260307
       15225     99.0816     79.4077    0.260294
       15226     98.8032      79.409     0.26028
       15227     99.9216     79.4103    0.260266
       15228     31.0848     79.4072    0.260268
       15229     67.6992     79.4064    0.260252
       15230       86.48     79.4069    0.260236
       15231     97.9824     79.4081    0.260221
       15232     96.2656     79.4092    0.260207
       15233         100     79.4105    0.260193
       15234     99.9216     79.4119    0.260179
       15235     99.9216     79.4132    0.260166
       15236     98.5424     79.4145    0.260152
       15237         100     79.4158    0.260138
       15238     95.9248     79.4169    0.260123
       15239     99.9216     79.4183     0.26011
       15240     99.9216     79.4196    0.260096
       15241     97.6064     79.4208    0.260082
       15242     99.6928     79.4221    0.260068
       15243     99.3072     79.4234    0.260054
       15244         100     79.4248    0.260041
       15245     95.3744     79.4258    0.260026
       15246      99.768     79.4272    0.260012
       15247         100     79.4285    0.259999
       15248      73.336     79.4281    0.259982
       15249      5.2912     79.4233     0.26001
       15250      44.808      79.421    0.260003
       15251     98.3712     79.4222    0.259989
       15252     97.9168     79.4234    0.259975
       15253         100     79.4248    0.259961
       15254         100     79.4261    0.259948
       15255     99.6144     79.4275    0.259934
       15256     43.1296     79.4251    0.259928
       15257     11.5344     79.4206    0.259949
       15258     43.5904     79.4183    0.259943
       15259      99.304     79.4196    0.259929
       15260     99.1664     79.4209    0.259915
       15261      99.232     79.4222    0.259901
       15262     48.0112     79.4201    0.259892
       15263      29.288     79.4168    0.259896
       15264     30.9088     79.4137    0.259899
       15265      7.7008      79.409    0.259924
       15266      2.2928     79.4039    0.259956
       15267       9.824     79.3993    0.259979
       15268     19.6912     79.3954    0.259991
       15269      62.248     79.3943    0.259977
       15270     99.1568     79.3956    0.259963
       15271         100      79.397    0.259949
       15272     99.8432     79.3983    0.259936
       15273     99.9216     79.3996    0.259922
       15274         100      79.401    0.259909
       15275     96.7696     79.4021    0.259894
       15276         100     79.4035    0.259881
       15277      99.696     79.4048    0.259867
       15278         100     79.4062    0.259854
       15279         100     79.4075     0.25984
       15280        94.4     79.4085    0.259825
       15281      26.248      79.405    0.259831
       15282      4.2912     79.4001    0.259861
       15283     80.4848     79.4002    0.259844
       15284     99.6864     79.4015     0.25983
       15285      95.904     79.4026    0.259815
       15286     90.1744     79.4033    0.259799
       15287     34.2352     79.4003    0.259799
       15288     79.8576     79.4003    0.259782
       15289     99.7648     79.4017    0.259769
       15290     97.3936     79.4029    0.259754
       15291         100     79.4042    0.259741
       15292     92.0448      79.405    0.259725
       15293         100     79.4064    0.259712
       15294     99.9216     79.4077    0.259698
       15295      99.768      79.409    0.259684
       15296     99.9216     79.4104    0.259671
       15297         100     79.4117    0.259657
       15298     67.6608      79.411    0.259642
       15299     89.8352     79.4116    0.259626
       15300         100      79.413    0.259612
       15301        41.6     79.4105    0.259607
       15302     72.6096     79.4101     0.25959
       15303     98.2464     79.4113    0.259576
       15304     99.9216     79.4126    0.259563
       15305     45.0448     79.4104    0.259556
       15306      49.256     79.4084    0.259546
       15307     99.8464     79.4098    0.259533
       15308     81.9216     79.4099    0.259516
       15309      6.8864     79.4052    0.259542
       15310     14.1008     79.4009     0.25956
       15311      3.8768      79.396     0.25959
       15312      17.976      79.392    0.259604
       15313      19.456     79.3881    0.259616
       15314     53.2128     79.3864    0.259605
       15315         100     79.3877    0.259592
       15316     89.6128     79.3884    0.259576
       15317     99.9216     79.3897    0.259562
       15318     96.4032     79.3908    0.259548
       15319         100     79.3922    0.259534
       15320     79.5072     79.3922    0.259517
       15321     92.6512      79.393    0.259502
       15322     25.5408     79.3895    0.259509
       15323      3.7392     79.3846    0.259539
       15324     74.2064     79.3843    0.259522
       15325        93.6     79.3852    0.259507
       15326         100     79.3865    0.259493
       15327     99.9216     79.3879     0.25948
       15328     99.9216     79.3892    0.259466
       15329     99.9216     79.3905    0.259453
       15330         100     79.3919    0.259439
       15331     91.7408     79.3927    0.259424
       15332     49.1248     79.3907    0.259414
       15333        6.24     79.3859    0.259441
       15334      2.0928     79.3809    0.259473
       15335      7.9424     79.3763    0.259498
       15336      10.376     79.3718     0.25952
       15337      9.4016     79.3672    0.259543
       15338      5.0688     79.3623    0.259572
       15339     76.9168     79.3622    0.259555
       15340     53.3712     79.3605    0.259543
       15341     78.1392     79.3604    0.259526
       15342         100     79.3618    0.259513
       15343     99.8432     79.3631      0.2595
       15344     89.7184     79.3638    0.259483
       15345     99.9216     79.3651     0.25947
       15346     99.9216     79.3664    0.259457
       15347     99.8432     79.3678    0.259443
       15348     93.0896     79.3687    0.259428
       15349     96.2848     79.3698    0.259413
       15350         100     79.3711      0.2594
       15351     88.6928     79.3717    0.259384
       15352      97.424     79.3729    0.259369
       15353         100     79.3742    0.259356
       15354     95.8384     79.3753    0.259341
       15355     99.6144     79.3766    0.259328
       15356     99.9216      79.378    0.259314
       15357     99.3104     79.3793    0.259301
       15358         100     79.3806    0.259287
       15359     99.8464     79.3819    0.259274
       15360     99.6896     79.3833     0.25926
       15361         100     79.3846    0.259247
       15362         100      79.386    0.259233
       15363     99.6896     79.3873     0.25922
       15364      99.304     79.3886    0.259206
       15365         100     79.3899    0.259193
       15366     99.8432     79.3912    0.259179
       15367     99.7648     79.3926    0.259166
       15368     93.5568     79.3935    0.259151
       15369     95.8096     79.3946    0.259136
       15370      99.768     79.3959    0.259123
       15371     99.3232     79.3972    0.259109
       15372      71.792     79.3967    0.259093
       15373      57.496     79.3953     0.25908
       15374         100     79.3966    0.259066
       15375     93.2432     79.3975    0.259051
       15376         100     79.3988    0.259038
       15377      75.304     79.3986    0.259021
       15378      99.768     79.3999    0.259007
       15379     99.0784     79.4012    0.258994
       15380     99.8432     79.4025     0.25898
       15381      88.216     79.4031    0.258964
       15382     99.8432     79.4044    0.258951
       15383     99.2384     79.4057    0.258937
       15384         100      79.407    0.258924
       15385         100     79.4084     0.25891
       15386     81.5344     79.4085    0.258894
       15387         100     79.4099     0.25888
       15388     99.2224     79.4111    0.258867
       15389      99.696     79.4125    0.258853
       15390         100     79.4138     0.25884
       15391      87.736     79.4143    0.258824
       15392     16.9856     79.4103    0.258838
       15393     90.1264      79.411    0.258823
       15394         100     79.4123    0.258809
       15395         100     79.4137    0.258796
       15396     96.9136     79.4148    0.258782
       15397         100     79.4161    0.258768
       15398     98.9312     79.4174    0.258755
       15399     55.5008     79.4158    0.258742
       15400     30.1008     79.4126    0.258745
       15401     79.2336     79.4126    0.258729
       15402      97.472     79.4138    0.258714
       15403     99.8432     79.4151    0.258701
       15404         100     79.4165    0.258688
       15405      99.608     79.4178    0.258674
       15406         100     79.4191    0.258661
       15407     99.8432     79.4204    0.258648
       15408         100     79.4218    0.258634
       15409      99.608     79.4231    0.258621
       15410     99.6896     79.4244    0.258607
       15411     99.7648     79.4257    0.258594
       15412     51.6928     79.4239    0.258583
       15413     78.3584     79.4238    0.258567
       15414     86.6624     79.4243     0.25855
       15415     87.7088     79.4249    0.258534
       15416         100     79.4262    0.258521
       15417         100     79.4275    0.258507
       15418     99.9216     79.4289    0.258494
       15419     97.1056       79.43     0.25848
       15420     96.1792     79.4311    0.258465
       15421         100     79.4324    0.258452
       15422     99.8464     79.4337    0.258439
       15423         100     79.4351    0.258425
       15424     92.4176     79.4359     0.25841
       15425     62.0992     79.4348    0.258396
       15426     88.3104     79.4354    0.258379
       15427         100     79.4367    0.258366
       15428     99.8432      79.438    0.258353
       15429     99.4608     79.4393    0.258339
       15430     99.8464     79.4406    0.258326
       15431     81.3232     79.4408    0.258309
       15432     98.1648      79.442    0.258295
       15433     30.3328     79.4388    0.258298
       15434        39.4     79.4362    0.258295
       15435     49.3296     79.4343    0.258285
       15436     95.1216     79.4353     0.25827
       15437     95.7936     79.4363    0.258256
       15438      99.768     79.4376    0.258243
       15439         100      79.439    0.258229
       15440        93.6     79.4399    0.258214
       15441     99.9216     79.4412    0.258201
       15442     99.8464     79.4425    0.258187
       15443         100     79.4439    0.258174
       15444         100     79.4452    0.258161
       15445         100     79.4465    0.258148
       15446     99.9216     79.4479    0.258134
       15447     91.1792     79.4486    0.258119
       15448       7.176     79.4439    0.258144
       15449     20.8528     79.4402    0.258156
       15450     87.4704     79.4407    0.258139
       15451     75.8656     79.4404    0.258123
       15452     34.7536     79.4375    0.258122
       15453     94.2896     79.4385    0.258107
       15454     99.6864     79.4398    0.258094
       15455     94.6576     79.4408    0.258079
       15456     99.6896     79.4421    0.258066
       15457      91.848     79.4429     0.25805
       15458      83.576     79.4432    0.258034
       15459      42.392     79.4408    0.258028
       15460         100     79.4421    0.258015
       15461     98.6496     79.4434    0.258001
       15462         100     79.4447    0.257988
       15463     96.6736     79.4458    0.257974
       15464      99.768     79.4471     0.25796
       15465     99.8432     79.4484    0.257947
       15466      99.768     79.4498    0.257934
       15467     98.6528      79.451     0.25792
       15468     98.3488     79.4522    0.257906
       15469         100     79.4535    0.257893
       15470         100     79.4549     0.25788
       15471     99.8432     79.4562    0.257866
       15472     99.6896     79.4575    0.257853
       15473         100     79.4588     0.25784
       15474     97.1264       79.46    0.257826
       15475     95.6656      79.461    0.257811
       15476     98.5776     79.4622    0.257797
       15477         100     79.4636    0.257784
       15478         100     79.4649    0.257771
       15479     99.9216     79.4662    0.257758
       15480         100     79.4675    0.257744
       15481         100     79.4689    0.257731
       15482     99.9216     79.4702    0.257718
       15483     90.8592     79.4709    0.257702
       15484     93.6224     79.4718    0.257687
       15485     99.9216     79.4732    0.257674
       15486     96.7232     79.4743     0.25766
       15487     99.9216     79.4756    0.257647
       15488      99.032     79.4769    0.257633
       15489      44.056     79.4746    0.257627
       15490      8.2688       79.47    0.257651
       15491      1.1264     79.4649    0.257684
       15492      7.6544     79.4603    0.257709
       15493     41.0688     79.4578    0.257704
       15494     76.1872     79.4576    0.257688
       15495      95.024     79.4586    0.257673
       15496     71.2464     79.4581    0.257657
       15497     96.0768     79.4591    0.257643
       15498      98.784     79.4604    0.257629
       15499     24.0992     79.4568    0.257637
       15500      7.2448     79.4522    0.257663
       15501     10.7872     79.4477    0.257684
       15502      1.8112     79.4427    0.257716
       15503     20.3344     79.4389    0.257728
       15504     91.7392     79.4397    0.257712
       15505         100      79.441    0.257699
       15506     99.5424     79.4423    0.257686
       15507     91.3984     79.4431     0.25767
       15508     53.0736     79.4414    0.257659
       15509     99.6896     79.4427    0.257646
       15510         100      79.444    0.257633
       15511     99.6928     79.4453    0.257619
       15512         100     79.4467    0.257606
       15513         100      79.448    0.257593
       15514      99.768     79.4493     0.25758
       15515     98.9312     79.4505    0.257566
       15516     99.9216     79.4519    0.257553
       15517         100     79.4532     0.25754
       15518     99.8432     79.4545    0.257527
       15519     98.7776     79.4558    0.257513
       15520         100     79.4571      0.2575
       15521     99.4544     79.4584    0.257486
       15522     99.9216     79.4597    0.257473
       15523         100      79.461     0.25746
       15524     98.9376     79.4623    0.257447
       15525     69.9344     79.4616    0.257431
       15526     89.5168     79.4623    0.257415
       15527     98.0384     79.4635    0.257401
       15528     99.1536     79.4648    0.257388
       15529     99.7648     79.4661    0.257374
       15530        97.2     79.4672     0.25736
       15531         100     79.4685    0.257347
       15532         100     79.4699    0.257334
       15533         100     79.4712    0.257321
       15534         100     79.4725    0.257308
       15535     97.4816     79.4737    0.257294
       15536         100      79.475    0.257281
       15537         100     79.4763    0.257267
       15538      99.608     79.4776    0.257254
       15539     89.8704     79.4783    0.257238
       15540     72.9328     79.4778    0.257222
       15541     30.6592     79.4747    0.257225
       15542     21.5904      79.471    0.257235
       15543      7.2448     79.4663    0.257261
       15544     13.9424     79.4621    0.257279
       15545     10.9904     79.4577      0.2573
       15546      4.2432     79.4529    0.257329
       15547      2.3824     79.4479     0.25736
       15548      7.8592     79.4433    0.257385
       15549     74.2256      79.443    0.257368
       15550     89.7088     79.4436    0.257353
       15551         100      79.445    0.257339
       15552      92.936     79.4458    0.257324
       15553     99.9216     79.4471    0.257311
       15554         100     79.4485    0.257298
       15555         100     79.4498    0.257285
       15556      69.568     79.4491    0.257269
       15557      8.8912     79.4446    0.257292
       15558       37.56     79.4419     0.25729
       15559     99.9216     79.4432    0.257277
       15560         100     79.4446    0.257264
       15561         100     79.4459    0.257251
       15562     88.3296     79.4464    0.257235
       15563     74.5136     79.4461    0.257218
       15564      87.536     79.4466    0.257202
       15565      99.248     79.4479    0.257189
       15566     85.0672     79.4483    0.257173
       15567         100     79.4496     0.25716
       15568     98.0128     79.4508    0.257146
       15569         100     79.4521    0.257133
       15570     95.8448     79.4532    0.257118
       15571     99.9216     79.4545    0.257105
       15572         100     79.4558    0.257092
       15573     99.8432     79.4571    0.257079
       15574         100     79.4584    0.257066
       15575         100     79.4597    0.257053
       15576     98.5088      79.461    0.257039
       15577      99.768     79.4623    0.257026
       15578         100     79.4636    0.257013
       15579     99.8464     79.4649       0.257
       15580         100     79.4662    0.256986
       15581     98.9344     79.4675    0.256973
       15582     99.7648     79.4688     0.25696
       15583     99.4704     79.4701    0.256946
       15584         100     79.4714    0.256933
       15585         100     79.4727     0.25692
       15586     98.4112     79.4739    0.256907
       15587     87.9776     79.4745    0.256891
       15588         100     79.4758    0.256878
       15589         100     79.4771    0.256865
       15590     99.9216     79.4784    0.256851
       15591     80.6192     79.4785    0.256835
       15592      44.704     79.4762    0.256828
       15593     63.8912     79.4752    0.256814
       15594      99.768     79.4765      0.2568
       15595         100     79.4779    0.256787
       15596         100     79.4792    0.256774
       15597         100     79.4805    0.256761
       15598     72.5792       79.48    0.256745
       15599     12.2304     79.4757    0.256765
       15600     10.9488     79.4713    0.256786
       15601     28.3728     79.4681     0.25679
       15602      34.392     79.4652     0.25679
       15603     77.4384      79.465    0.256774
       15604     97.7008     79.4662     0.25676
       15605     99.9216     79.4675    0.256747
       15606     99.8432     79.4688    0.256734
       15607     74.3392     79.4685    0.256717
       15608     29.4288     79.4653    0.256721
       15609     41.4784     79.4629    0.256716
       15610      1.8768     79.4579    0.256748
       15611     48.9392     79.4559    0.256739
       15612         100     79.4573    0.256726
       15613     94.9344     79.4582    0.256711
       15614         100     79.4596    0.256698
       15615     37.2304     79.4569    0.256696
       15616     12.6864     79.4526    0.256715
       15617       12.64     79.4483    0.256734
       15618     89.0544     79.4489    0.256719
       15619     97.0832       79.45    0.256705
       15620     97.1216     79.4512    0.256691
       15621         100     79.4525    0.256678
       15622      97.664     79.4537    0.256664
       15623     24.8784     79.4502    0.256671
       15624     15.7776     79.4461    0.256687
       15625     12.1104     79.4418    0.256707
       15626     88.7776     79.4424    0.256691
       15627         100     79.4437    0.256678
       15628         100      79.445    0.256665
       15629     98.6368     79.4462    0.256652
       15630     99.9216     79.4475    0.256638
       15631     99.6144     79.4488    0.256625
       15632     99.9216     79.4501    0.256612
       15633     99.7648     79.4514    0.256599
       15634     96.8416     79.4526    0.256585
       15635         100     79.4539    0.256572
       15636      99.608     79.4552    0.256559
       15637     99.5424     79.4564    0.256546
       15638     99.4608     79.4577    0.256532
       15639     99.8464      79.459    0.256519
       15640         100     79.4603    0.256506
       15641     99.3952     79.4616    0.256493
       15642     95.0048     79.4626    0.256479
       15643     99.0944     79.4639    0.256465
       15644         100     79.4652    0.256452
       15645     66.5312     79.4644    0.256437
       15646     79.6576     79.4644    0.256421
       15647      99.536     79.4656    0.256408
       15648         100      79.467    0.256395
       15649     95.3952      79.468     0.25638
       15650     77.5136     79.4679    0.256364
       15651     87.7696     79.4684    0.256348
       15652         100     79.4697    0.256335
       15653     99.9216      79.471    0.256322
       15654     99.4608     79.4723    0.256309
       15655         100     79.4736    0.256296
       15656         100     79.4749    0.256283
       15657         100     79.4762     0.25627
       15658         100     79.4775    0.256257
       15659     99.3952     79.4788    0.256244
       15660     97.2144     79.4799     0.25623
       15661     99.6896     79.4812    0.256217
       15662     93.3792     79.4821    0.256202
       15663         100     79.4834    0.256189
       15664     99.6896     79.4847    0.256176
       15665      88.384     79.4853     0.25616
       15666     13.2144      79.481    0.256178
       15667     23.0784     79.4774    0.256187
       15668      7.9168     79.4729    0.256212
       15669      2.1312     79.4679    0.256243
       15670     90.0144     79.4686    0.256228
       15671     99.8464     79.4699    0.256214
       15672      99.768     79.4712    0.256201
       15673     99.3168     79.4725    0.256188
       15674     99.9216     79.4738    0.256175
       15675     95.3424     79.4748    0.256161
       15676     99.9216     79.4761    0.256148
       15677         100     79.4774    0.256135
       15678     99.3136     79.4787    0.256122
       15679     99.3824     79.4799    0.256108
       15680     98.8096     79.4812    0.256095
       15681     88.5248     79.4818    0.256079
       15682      83.192      79.482    0.256063
       15683     93.7632     79.4829    0.256048
       15684     99.7648     79.4842    0.256035
       15685     99.9216     79.4855    0.256022
       15686      89.584     79.4861    0.256007
       15687     75.2368     79.4859    0.255991
       15688     89.9872     79.4865    0.255975
       15689     99.8432     79.4878    0.255962
       15690      99.536     79.4891    0.255949
       15691         100     79.4904    0.255936
       15692     99.6896     79.4917    0.255923
       15693      99.768      79.493     0.25591
       15694         100     79.4943    0.255897
       15695         100     79.4956    0.255884
       15696      72.112     79.4951    0.255868
       15697     99.8432     79.4964    0.255855
       15698         100     79.4977    0.255842
       15699         100      79.499    0.255829
       15700     99.9216     79.5003    0.255816
       15701     82.2944     79.5005      0.2558
       15702     97.0464     79.5016    0.255786
       15703     99.4672     79.5029    0.255773
       15704     97.6848     79.5041    0.255759
       15705     92.8896     79.5049    0.255744
       15706     99.6896     79.5062    0.255731
       15707     99.6896     79.5075    0.255718
       15708     99.8464     79.5088    0.255705
       15709     84.9264     79.5091    0.255689
       15710     99.9216     79.5104    0.255676
       15711     99.8464     79.5117    0.255663
       15712     92.9008     79.5126    0.255649
       15713     99.4016     79.5138    0.255635
       15714     96.7936     79.5149    0.255621
       15715         100     79.5163    0.255609
       15716         100     79.5176    0.255596
       15717     90.8464     79.5183     0.25558
       15718     68.3536     79.5176    0.255565
       15719      98.624     79.5188    0.255552
       15720         100     79.5201    0.255539
       15721         100     79.5214    0.255526
       15722         100     79.5227    0.255513
       15723         100      79.524      0.2555
       15724     99.5424     79.5253    0.255487
       15725     99.1664     79.5265    0.255474
       15726     99.9216     79.5278    0.255461
       15727         100     79.5291    0.255448
       15728      98.928     79.5303    0.255435
       15729      98.568     79.5316    0.255421
       15730     45.8576     79.5294    0.255414
       15731     90.8896     79.5301    0.255399
       15732         100     79.5314    0.255386
       15733         100     79.5327    0.255373
       15734      97.728     79.5339    0.255359
       15735     99.3104     79.5352    0.255346
       15736         100     79.5365    0.255333
       15737         100     79.5378     0.25532
       15738         100     79.5391    0.255307
       15739     99.8432     79.5403    0.255294
