#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
       13819      0.9964  0.00475647  0.00749736
       13820           1  0.00482848  0.00749717
       13821      0.5968  0.00487131  0.00749675
       13822      0.6504  0.00491801  0.00749635
       13823           1     0.00499  0.00749615
       13824      0.9988  0.00506189  0.00749596
       13825      0.9992   0.0051338  0.00749576
       13826      0.7884  0.00519045  0.00749543
       13827      0.9892  0.00526162  0.00749523
       13828           1  0.00533356  0.00749503
       13829      0.9912  0.00540484  0.00749483
       13830      0.9988  0.00547667  0.00749463
       13831      0.9964  0.00554832  0.00749443
       13832           1  0.00562021  0.00749423
       13833      0.9908  0.00569143  0.00749403
       13834       0.632  0.00573671  0.00749362
       13835     -0.0048  0.00573595  0.00749308
       13836      -0.458  0.00570243  0.00749262
       13837          -1  0.00562975  0.00749243
       13838          -1  0.00555707  0.00749224
       13839     -0.9996  0.00548444  0.00749205
       13840     -0.9992  0.00541185  0.00749186
       13841          -1  0.00533921  0.00749167
       13842     -0.9988  0.00526667  0.00749148
       13843          -1  0.00519405  0.00749129
       13844      -0.996  0.00512173   0.0074911
       13845          -1  0.00504913  0.00749091
       13846          -1  0.00497654  0.00749072
       13847          -1  0.00490396  0.00749053
       13848          -1   0.0048314  0.00749034
       13849     -0.9956  0.00475916  0.00749015
       13850      -0.602  0.00471535  0.00748974
       13851     -0.6596  0.00466739  0.00748935
       13852      0.4536   0.0046998  0.00748888
       13853      0.4604  0.00473269  0.00748841
       13854      0.6916  0.00478227  0.00748803
       13855      0.9992  0.00485405  0.00748784
       13856      0.9952  0.00492552  0.00748764
       13857      0.9812  0.00499597  0.00748743
       13858      0.2176  0.00501131   0.0074869
       13859     -0.0636  0.00500636  0.00748637
       13860     -0.3796  0.00497861  0.00748588
       13861      -0.582  0.00493627  0.00748546
       13862      -0.846  0.00487488  0.00748517
       13863     -0.9984  0.00480251  0.00748498
       13864          -1  0.00473003  0.00748479
       13865      -0.996  0.00465786   0.0074846
       13866     -0.6856  0.00460808  0.00748422
       13867     -0.8564  0.00454599  0.00748394
       13868      -0.996  0.00447384  0.00748375
       13869          -1  0.00440141  0.00748356
       13870          -1    0.004329  0.00748337
       13871          -1  0.00425659  0.00748318
       13872     -0.4744  0.00422209  0.00748272
       13873       -0.49  0.00418646  0.00748227
       13874     -0.5168  0.00414891  0.00748182
       13875     -0.1272  0.00413945  0.00748129
       13876      -0.458  0.00410614  0.00748082
       13877       -0.09  0.00409936  0.00748029
       13878      0.1784  0.00411192  0.00747976
       13879         0.9  0.00417647   0.0074795
       13880           1  0.00424821   0.0074793
       13881      0.9628  0.00431727  0.00747908
       13882      0.5012  0.00435306  0.00747863
       13883           1  0.00442478  0.00747844
       13884      0.9832  0.00449528  0.00747823
       13885      0.9972  0.00456677  0.00747803
       13886           1  0.00463846  0.00747784
       13887           1  0.00471013  0.00747764
       13888           1   0.0047818  0.00747745
       13889           1  0.00485345  0.00747725
       13890      0.9996  0.00492507  0.00747706
       13891           1   0.0049967  0.00747686
       13892           1  0.00506833  0.00747667
       13893       0.374  0.00509488  0.00747618
       13894     -0.4212   0.0050642   0.0074757
       13895     -0.9992  0.00499193  0.00747551
       13896     -0.9996  0.00491963  0.00747532
       13897          -1  0.00484732  0.00747514
       13898          -1  0.00477502  0.00747495
       13899      -0.998  0.00470287  0.00747476
       13900     -0.9992  0.00463065  0.00747457
       13901     -0.8136  0.00457179  0.00747426
       13902          -1  0.00449953  0.00747408
       13903     -0.9988  0.00442736  0.00747389
       13904          -1  0.00435512   0.0074737
       13905          -1  0.00428289  0.00747351
       13906     -0.9992  0.00421073  0.00747332
       13907          -1  0.00413852  0.00747313
       13908     -0.9988  0.00406641  0.00747294
       13909      -0.992  0.00399479  0.00747275
       13910     -0.9872  0.00392354  0.00747255
       13911     -0.9956  0.00385169  0.00747236
       13912          -1  0.00377953  0.00747217
       13913     -0.9936  0.00370784  0.00747198
       13914     -0.9968  0.00363594  0.00747179
       13915     -0.2672  0.00361647  0.00747127
       13916      0.2768   0.0036361  0.00747076
       13917      0.1204  0.00364449  0.00747023
       13918      0.3092  0.00366645  0.00746973
       13919      0.4204  0.00369639  0.00746925
       13920       0.426  0.00372672  0.00746878
       13921      0.9328  0.00379346  0.00746854
       13922      0.8416  0.00385364  0.00746824
       13923           1  0.00392519  0.00746805
       13924           1  0.00399673  0.00746786
       13925      0.9976  0.00406808  0.00746766
       13926      0.9864  0.00413862  0.00746746
       13927      0.9976  0.00420995  0.00746726
       13928           1  0.00428145  0.00746707
       13929      0.9988  0.00435285  0.00746687
       13930      0.9856  0.00442329  0.00746667
       13931       0.988  0.00449389  0.00746647
       13932      0.9964  0.00456509  0.00746627
       13933           1  0.00463653  0.00746608
       13934      0.6656  0.00468397  0.00746569
       13935      0.3888  0.00471153  0.00746521
       13936     -0.1224  0.00470241  0.00746468
       13937      0.0624  0.00470655  0.00746414
       13938      0.1632  0.00471792  0.00746362
       13939     -0.3512  0.00469239  0.00746312
       13940          -1  0.00462032  0.00746294
       13941      -0.994  0.00454868  0.00746274
       13942     -0.9996  0.00447666  0.00746256
       13943          -1  0.00440462  0.00746237
       13944     -0.9992  0.00433264  0.00746218
       13945      -0.926  0.00426593  0.00746194
       13946     -0.5464  0.00422644  0.00746151
       13947     -0.7776  0.00417039  0.00746119
       13948      -0.998  0.00409854    0.007461
       13949     -0.9788  0.00402807   0.0074608
       13950     -0.8404  0.00396754  0.00746051
       13951      -0.034  0.00396482  0.00745997
       13952      0.0696  0.00396952  0.00745944
       13953      0.1192  0.00397778  0.00745891
       13954      -0.046   0.0039742  0.00745838
       13955      0.2132  0.00398919  0.00745786
       13956      0.6712    0.004037  0.00745748
       13957      0.9996  0.00410833  0.00745728
       13958      0.6768  0.00415653  0.00745691
       13959      0.9988  0.00422778  0.00745671
       13960      0.9996  0.00429908  0.00745652
       13961      0.9996  0.00437037  0.00745633
       13962           1  0.00444168  0.00745613
       13963      0.9816  0.00451167  0.00745593
       13964      0.9972  0.00458276  0.00745573
       13965       0.998  0.00465389  0.00745554
       13966           1  0.00472516  0.00745534
       13967      0.9828  0.00479519  0.00745514
       13968           1  0.00486644  0.00745495
       13969      0.9996  0.00493765  0.00745475
       13970           1  0.00500888  0.00745456
       13971           1  0.00508009  0.00745437
       13972      0.9936  0.00515084  0.00745417
       13973      0.9992  0.00522199  0.00745397
       13974      0.9992  0.00529312  0.00745378
       13975      0.9964  0.00536404  0.00745358
       13976      0.9992  0.00543515  0.00745339
       13977      0.9992  0.00550625   0.0074532
       13978      0.7768  0.00556143  0.00745287
       13979      0.2972  0.00558229  0.00745236
       13980      0.3044  0.00560366  0.00745186
       13981     -0.3056   0.0055814  0.00745136
       13982      -0.996  0.00550977  0.00745117
       13983          -1  0.00543786  0.00745099
       13984          -1  0.00536596   0.0074508
       13985     -0.9996   0.0052941  0.00745061
       13986          -1  0.00522222  0.00745043
       13987      -0.998   0.0051505  0.00745024
       13988     -0.9852   0.0050797  0.00745004
       13989      -0.994  0.00500828  0.00744985
       13990     -0.9992   0.0049365  0.00744967
       13991     -0.8532  0.00487516  0.00744939
       13992     -0.6592   0.0048277  0.00744901
       13993     -0.9904  0.00475658  0.00744881
       13994     -0.4144  0.00472663  0.00744834
       13995     -0.0452  0.00472306  0.00744781
       13996     -0.2868  0.00470223  0.00744731
       13997     -0.3228  0.00467883  0.00744681
       13998      0.1732  0.00469087  0.00744629
       13999      -0.094  0.00468382  0.00744576
       14000     -0.6524  0.00463689  0.00744538
       14001     -0.9996  0.00456516  0.00744519
       14002     -0.9988   0.0044935    0.007445
       14003          -1  0.00442177  0.00744482
       14004     -0.9996  0.00435007  0.00744463
       14005          -1  0.00427836  0.00744444
       14006          -1  0.00420665  0.00744426
       14007     -0.9996  0.00413499  0.00744407
       14008     -0.9964  0.00406356  0.00744388
       14009     -0.9992  0.00399195   0.0074437
       14010     -0.8536  0.00393074  0.00744342
       14011     -0.9996  0.00385911  0.00744323
       14012          -1  0.00378747  0.00744304
       14013     -0.9984  0.00371595  0.00744286
       14014     -0.9988  0.00364441  0.00744267
       14015          -1   0.0035728  0.00744248
       14016     -0.9992  0.00350126  0.00744229
       14017     -0.9976  0.00342984  0.00744211
       14018          -1  0.00335825  0.00744192
       14019      -0.966  0.00328911  0.00744171
       14020     -0.9996  0.00321757  0.00744152
       14021          -1  0.00314602  0.00744134
       14022     -0.9992  0.00307454  0.00744115
       14023     -0.9988  0.00300309  0.00744096
       14024     -0.9752  0.00293334  0.00744076
       14025     -0.9876  0.00286272  0.00744056
       14026          -1  0.00279122  0.00744038
       14027     -0.9936  0.00272018  0.00744018
       14028     -0.9972   0.0026489     0.00744
       14029      -0.998  0.00257758  0.00743981
       14030     -0.9908  0.00250677  0.00743961
       14031     -0.9772  0.00243695  0.00743941
       14032          -1  0.00236551  0.00743922
       14033     -0.8848  0.00230229  0.00743896
       14034     -0.9984  0.00223098  0.00743877
       14035     -0.9988  0.00215966  0.00743859
       14036          -1  0.00208826   0.0074384
       14037          -1  0.00201687  0.00743821
       14038     -0.9988  0.00194558  0.00743802
       14039     -0.3636  0.00191954  0.00743754
       14040      0.3492  0.00194427  0.00743705
       14041      0.5276  0.00198171  0.00743661
       14042      0.9976  0.00205261  0.00743642
       14043           1  0.00212368  0.00743623
       14044      0.9984  0.00219462  0.00743604
       14045      0.8704  0.00225643  0.00743577
       14046      0.9756  0.00232573  0.00743556
       14047           1  0.00239675  0.00743537
       14048           1  0.00246777  0.00743518
       14049      0.9992  0.00253871  0.00743499
       14050           1  0.00260971   0.0074348
       14051      0.9988  0.00268061  0.00743461
       14052      0.9996  0.00275155  0.00743442
       14053      0.9928    0.002822  0.00743422
       14054      0.9368  0.00288846  0.00743399
       14055      0.9992  0.00295935   0.0074338
       14056      0.9508  0.00302678  0.00743358
       14057      0.9844  0.00309659  0.00743338
       14058      0.1532  0.00310727  0.00743286
       14059     -0.3064  0.00308525  0.00743236
       14060     -0.1476  0.00307454  0.00743184
       14061     -0.2936  0.00305344  0.00743134
       14062      -0.074  0.00304796  0.00743081
       14063     -0.2588  0.00302934  0.00743031
       14064      0.1912  0.00304272  0.00742979
       14065     -0.3988  0.00301415  0.00742932
       14066      0.1904  0.00302747   0.0074288
       14067      0.7716  0.00308211  0.00742848
       14068      0.8496  0.00314228  0.00742819
       14069      0.9996  0.00321311    0.007428
       14070      0.9964   0.0032837  0.00742781
       14071      0.9124  0.00334831  0.00742756
       14072      0.9996   0.0034191  0.00742737
       14073       0.826  0.00347755  0.00742707
       14074      0.8544  0.00353801  0.00742679
       14075      0.6372  0.00358303   0.0074264
       14076      0.2192  0.00359835  0.00742589
       14077      0.6012   0.0036408  0.00742548
       14078     -0.0336  0.00363816  0.00742496
       14079      0.0068  0.00363838  0.00742443
       14080      0.1084  0.00364582  0.00742391
       14081       0.716  0.00369641  0.00742355
       14082      0.9948  0.00376679  0.00742336
       14083      0.9984  0.00383742  0.00742317
       14084           1  0.00390815  0.00742298
       14085           1  0.00397887  0.00742279
       14086      0.9984  0.00404947  0.00742259
       14087      0.9996  0.00412014   0.0074224
       14088      0.9792  0.00418935   0.0074222
       14089      0.9928  0.00425952    0.007422
       14090      0.9928  0.00432968  0.00742181
       14091           1  0.00440034  0.00742162
       14092      0.7596  0.00445393  0.00742129
       14093      0.8928  0.00451697  0.00742103
       14094      0.9968  0.00458737  0.00742083
       14095           1  0.00465799  0.00742064
       14096           1   0.0047286  0.00742045
       14097      0.9988  0.00479912  0.00742026
       14098      0.9988  0.00486963  0.00742007
       14099      0.9988  0.00494012  0.00741988
       14100           1   0.0050107  0.00741969
       14101      0.9932  0.00508077  0.00741949
       14102           1  0.00515133   0.0074193
       14103      0.9968  0.00522164  0.00741911
       14104           1  0.00529217  0.00741892
       14105           1  0.00536269  0.00741873
       14106           1  0.00543321  0.00741854
       14107      0.9996  0.00550368  0.00741835
       14108      0.9996  0.00557414  0.00741816
       14109           1  0.00564462  0.00741796
       14110      0.9928  0.00571459  0.00741777
       14111      0.9564  0.00578196  0.00741755
       14112      0.9368  0.00584793  0.00741732
       14113      0.9912  0.00591775  0.00741712
       14114      0.7016  0.00596704  0.00741676
       14115      0.6344  0.00601156  0.00741637
       14116       0.624  0.00605534  0.00741597
       14117      0.6164  0.00609858  0.00741557
       14118           1  0.00616898  0.00741538
       14119           1  0.00623937  0.00741519
       14120      0.9996  0.00630972    0.007415
       14121      0.9996  0.00638006  0.00741481
       14122      0.9996  0.00645039  0.00741461
       14123      0.9996  0.00652071  0.00741442
       14124      0.9588  0.00658813   0.0074142
       14125      0.9084  0.00665198  0.00741395
       14126      0.9832  0.00672111  0.00741375
       14127           1  0.00679142  0.00741356
       14128           1  0.00686172  0.00741337
       14129      0.8512  0.00692148  0.00741308
       14130      0.9944  0.00699137  0.00741289
       14131      0.9544  0.00705841  0.00741267
       14132      0.9988  0.00712859  0.00741248
       14133           1  0.00719884  0.00741228
       14134      0.9692   0.0072669  0.00741207
       14135           1  0.00733713  0.00741188
       14136       0.968  0.00740509  0.00741167
       14137       0.838  0.00746385  0.00741138
       14138      0.9976  0.00753388  0.00741118
       14139           1  0.00760407  0.00741099
       14140      0.9836   0.0076731  0.00741079
       14141      0.9692  0.00774109  0.00741058
       14142      0.9988  0.00781117  0.00741038
       14143      0.9996   0.0078813  0.00741019
       14144       0.788  0.00793645  0.00740987
       14145      0.0116  0.00793671  0.00740935
       14146      0.7924  0.00799217  0.00740903
       14147      0.7532  0.00804484   0.0074087
       14148      0.6848  0.00809268  0.00740833
       14149           1  0.00816278  0.00740814
       14150      0.9288  0.00822784   0.0074079
       14151      0.9816  0.00829663  0.00740769
       14152      0.9976  0.00836653   0.0074075
       14153      0.9996  0.00843657  0.00740731
       14154      0.9644  0.00850411  0.00740709
       14155      0.9968  0.00857393   0.0074069
       14156      0.9984  0.00864385   0.0074067
       14157           1  0.00871388  0.00740651
       14158      0.9756  0.00878217   0.0074063
       14159      0.9992  0.00885212  0.00740611
       14160      0.9936  0.00892167  0.00740591
       14161           1  0.00899165  0.00740572
       14162      0.7616   0.0090448  0.00740539
       14163      0.5156  0.00908056  0.00740495
       14164     -0.2448  0.00906264  0.00740445
       14165     -0.5696  0.00902179  0.00740404
       14166          -1  0.00895056  0.00740386
       14167      -0.998  0.00887948  0.00740368
       14168          -1  0.00880827   0.0074035
       14169     -0.6988  0.00875833  0.00740315
       14170     -0.8368  0.00869866  0.00740286
       14171     -0.9916  0.00862807  0.00740268
       14172     -0.9984  0.00855701   0.0074025
       14173     -0.9992  0.00848591  0.00740232
       14174     -0.9996  0.00841479  0.00740214
       14175     -0.9744  0.00834545  0.00740194
       14176     -0.9996  0.00827435  0.00740176
       14177          -1  0.00820323  0.00740158
       14178      -0.994  0.00813254  0.00740139
       14179          -1  0.00806144  0.00740121
       14180          -1  0.00799035  0.00740103
       14181     -0.9948  0.00791964  0.00740085
       14182     -0.9936  0.00784902  0.00740066
       14183      -0.998   0.0077781  0.00740048
       14184     -0.9904  0.00770773  0.00740029
       14185      -0.954  0.00763993  0.00740008
       14186          -1   0.0075689   0.0073999
       14187     -0.9964  0.00749813  0.00739972
       14188          -1  0.00742712  0.00739954
       14189     -0.9936  0.00735657  0.00739935
       14190          -1  0.00728558  0.00739917
       14191     -0.9424  0.00721866  0.00739895
       14192     -0.9928   0.0071482  0.00739877
       14193     -0.9984  0.00707735  0.00739859
       14194     -0.9992  0.00700645   0.0073984
       14195     -0.7548  0.00695279  0.00739808
       14196     -0.1504   0.0069417  0.00739756
       14197      -0.946  0.00687458  0.00739735
       14198     -0.9592  0.00680654  0.00739714
       14199      -0.924  0.00674098  0.00739691
       14200          -1  0.00667008  0.00739673
       14201     -0.9924  0.00659973  0.00739654
       14202     -0.9984  0.00652897  0.00739636
       14203     -0.9988  0.00645818  0.00739618
       14204     -0.9996  0.00638736    0.007396
       14205          -1  0.00631651  0.00739581
       14206     -0.9036  0.00625246  0.00739557
       14207 5.55112e-17  0.00625202  0.00739505
       14208      0.2692  0.00627052  0.00739455
       14209      0.1916  0.00628357  0.00739404
       14210     -0.5224  0.00624636  0.00739362
       14211     -0.8344  0.00618721  0.00739333
       14212     -0.9928  0.00611692  0.00739315
       14213     -0.9956  0.00604644  0.00739296
       14214     -0.9848  0.00597673  0.00739277
       14215     -0.9792  0.00590742  0.00739258
       14216      -0.996  0.00583694  0.00739239
       14217          -1   0.0057662  0.00739221
       14218          -1  0.00569546  0.00739203
       14219     -0.7584  0.00564172  0.00739171
       14220     -0.2016  0.00562714   0.0073912
       14221      -0.956  0.00555952  0.00739099
       14222     -0.9992  0.00548888  0.00739081
       14223      -0.998  0.00541832  0.00739062
       14224       -0.53  0.00538068   0.0073902
       14225     -0.9868  0.00531093  0.00739001
       14226     -0.9932  0.00524074  0.00738982
       14227     -0.5696  0.00520034  0.00738942
       14228      0.2336  0.00521639  0.00738891
       14229       0.518  0.00525243  0.00738848
       14230      0.9336  0.00531767  0.00738825
       14231      0.9976  0.00538739  0.00738806
       14232           1  0.00545728  0.00738787
       14233           1  0.00552716  0.00738768
       14234      0.9996  0.00559699  0.00738749
       14235           1  0.00566685  0.00738731
       14236      0.9996  0.00573667  0.00738712
       14237           1   0.0058065  0.00738693
       14238      0.9992  0.00587627  0.00738674
       14239           1  0.00594609  0.00738655
       14240      0.9988  0.00601581  0.00738636
       14241      0.9996  0.00608558  0.00738617
       14242           1  0.00615537  0.00738598
       14243           1  0.00622515  0.00738579
       14244      0.9992  0.00629486   0.0073856
       14245      0.9792  0.00636316   0.0073854
       14246           1  0.00643291  0.00738521
       14247      0.9892  0.00650189  0.00738502
       14248           1  0.00657162  0.00738483
       14249           1  0.00664134  0.00738464
       14250      0.9608  0.00670829  0.00738442
       14251      0.9956  0.00677769  0.00738423
       14252      0.9496  0.00684384  0.00738401
       14253      0.9996  0.00691349  0.00738382
       14254           1  0.00698316  0.00738363
       14255      0.9968   0.0070526  0.00738344
       14256      0.9468  0.00711852  0.00738321
       14257      0.8376  0.00717677  0.00738293
       14258     -0.1084  0.00716866  0.00738241
       14259     -0.7844  0.00711315   0.0073821
       14260     -0.9956  0.00704283  0.00738192
       14261     -0.9964  0.00697247  0.00738174
       14262     -0.9976  0.00690203  0.00738156
       14263     -0.9972  0.00683163  0.00738138
       14264     -0.9976  0.00676122  0.00738119
       14265     -0.9276  0.00669572  0.00738097
       14266     -0.8748  0.00663393  0.00738071
       14267     -0.9996   0.0065634  0.00738053
       14268          -1  0.00649285  0.00738035
       14269     -0.9992  0.00642237  0.00738017
       14270          -1  0.00635184  0.00737999
       14271          -1  0.00628133  0.00737981
       14272     -0.9988   0.0062109  0.00737963
       14273          -1   0.0061404  0.00737945
       14274          -1  0.00606992  0.00737927
       14275     -0.9996  0.00599947  0.00737908
       14276          -1    0.005929   0.0073789
       14277     -0.9964  0.00585879  0.00737872
       14278          -1  0.00578835  0.00737854
       14279     -0.9984  0.00571802  0.00737836
       14280     -0.9104  0.00565387  0.00737812
       14281     -0.4608   0.0056212  0.00737768
       14282     -0.2188  0.00560549  0.00737718
       14283      0.2296  0.00562117  0.00737668
       14284      0.0348  0.00562321  0.00737616
       14285     -0.6296  0.00557875  0.00737578
       14286      -0.232  0.00556212  0.00737528
       14287      0.2304  0.00557785  0.00737478
       14288      0.4564  0.00560941  0.00737433
       14289     -0.2148  0.00559398  0.00737383
       14290       0.272  0.00561262  0.00737334
       14291      0.4672  0.00564492   0.0073729
       14292       0.948  0.00571086  0.00737267
       14293      0.9868   0.0057795  0.00737248
       14294      0.9684  0.00584684  0.00737227
       14295           1  0.00591639  0.00737208
       14296           1  0.00598593  0.00737189
       14297      0.6428  0.00603047  0.00737151
       14298      0.4956  0.00606471  0.00737108
       14299      0.8768   0.0061256  0.00737081
       14300           1   0.0061951  0.00737063
       14301      0.9644  0.00626211  0.00737042
       14302      0.4196  0.00629101  0.00736996
       14303      0.3064  0.00631199  0.00736947
       14304         0.5   0.0063465  0.00736904
       14305     -0.0652   0.0063415  0.00736852
       14306     -0.6892  0.00629288  0.00736817
       14307     -0.4048  0.00626415  0.00736771
       14308      -0.702  0.00621465  0.00736736
       14309     -0.7572   0.0061613  0.00736704
       14310          -1  0.00609099  0.00736686
       14311          -1  0.00602068  0.00736668
       14312     -0.9928  0.00595089   0.0073665
       14313     -0.9956  0.00588092  0.00736631
       14314     -0.9996  0.00581067  0.00736613
       14315          -1  0.00574041  0.00736596
       14316     -0.7824  0.00568536  0.00736565
       14317     -0.2056   0.0056706  0.00736515
       14318       -0.16  0.00565903  0.00736464
       14319     -0.0316  0.00565643  0.00736413
       14320      0.1084   0.0056636  0.00736362
       14321      0.2292  0.00567921  0.00736312
       14322      0.4504  0.00571026  0.00736267
       14323      0.9924  0.00577915  0.00736248
       14324           1  0.00584856  0.00736229
       14325      0.8912  0.00591037  0.00736204
       14326       0.964  0.00597724  0.00736183
       14327      0.9888  0.00604584  0.00736163
       14328      0.9976  0.00611505  0.00736144
       14329      0.9776  0.00618285  0.00736124
       14330           1   0.0062522  0.00736106
       14331      0.9996  0.00632151  0.00736087
       14332      0.9952  0.00639051  0.00736068
       14333           1  0.00645983  0.00736049
       14334      0.9856  0.00652814  0.00736029
       14335      0.9984  0.00659734  0.00736011
       14336      0.9984  0.00666652  0.00735992
       14337       0.994  0.00673538  0.00735973
       14338      0.9984  0.00680455  0.00735954
       14339      0.9996  0.00687378  0.00735935
       14340           1  0.00694304  0.00735916
       14341      0.9932  0.00701181  0.00735897
       14342      0.9996  0.00708102  0.00735878
       14343       0.996  0.00714997  0.00735859
       14344      0.9964  0.00721893   0.0073584
       14345      0.9392   0.0072839  0.00735818
       14346           1   0.0073531  0.00735799
       14347      0.9992  0.00742223   0.0073578
       14348      0.9996  0.00749139  0.00735761
       14349      0.9952  0.00756022  0.00735742
       14350      0.9136  0.00762336  0.00735718
       14351           1  0.00769251  0.00735699
       14352      0.9996  0.00776162  0.00735681
       14353      0.9876  0.00782989  0.00735661
       14354       0.998  0.00789887  0.00735642
       14355      0.9424  0.00796397   0.0073562
       14356           1  0.00803307  0.00735601
       14357      0.9996  0.00810214  0.00735582
       14358           1  0.00817122  0.00735563
       14359           1   0.0082403  0.00735545
       14360      0.9932  0.00830889  0.00735525
       14361       0.998   0.0083778  0.00735506
       14362      0.9924  0.00844632  0.00735487
       14363      0.8932  0.00850792  0.00735462
       14364      0.4072  0.00853567  0.00735416
       14365      0.0756  0.00854034  0.00735365
       14366     -0.2284  0.00852385  0.00735315
       14367        0.66  0.00856919  0.00735278
       14368      0.9824  0.00863697  0.00735258
       14369      0.9932  0.00870549  0.00735239
       14370           1  0.00877447   0.0073522
       14371           1  0.00884345  0.00735201
       14372       0.998  0.00891227  0.00735182
       14373           1  0.00898123  0.00735164
       14374      0.9892  0.00904942  0.00735144
       14375      0.9996  0.00911833  0.00735125
       14376      0.9976  0.00918709  0.00735106
       14377      0.9984  0.00925589  0.00735087
       14378      0.9344  0.00932024  0.00735064
       14379           1  0.00938914  0.00735045
       14380      0.9808  0.00945669  0.00735025
       14381      0.4144  0.00948485   0.0073498
       14382      0.4824  0.00951773  0.00734936
       14383      0.3588  0.00954201  0.00734889
       14384      0.0764  0.00954666  0.00734838
       14385      0.0772  0.00955137  0.00734787
       14386      -0.476  0.00951761  0.00734744
       14387     -0.5812  0.00947656  0.00734704
       14388     -0.9936  0.00940684  0.00734686
       14389          -1  0.00933669  0.00734668
       14390     -0.7028   0.0092872  0.00734634
       14391     -0.2416  0.00926977  0.00734585
       14392     -0.3584  0.00924422  0.00734539
       14393      -0.246  0.00922649   0.0073449
       14394     -0.4024  0.00919789  0.00734444
       14395     -0.6832  0.00914979  0.00734409
       14396     -0.9964  0.00907994  0.00734391
       14397     -0.6896  0.00903141  0.00734356
       14398     -0.3504  0.00900645  0.00734309
       14399     -0.3476  0.00898168  0.00734263
       14400     -0.1476  0.00897081  0.00734212
       14401       0.198  0.00898393  0.00734163
       14402     -0.1568  0.00897242  0.00734112
       14403      0.2528  0.00898935  0.00734063
       14404      0.8228  0.00904585  0.00734034
       14405      0.9672  0.00911236  0.00734013
       14406      0.9852  0.00918012  0.00733994
       14407           1  0.00924889  0.00733975
       14408           1  0.00931766  0.00733956
       14409       0.886   0.0093785  0.00733931
       14410      0.9264  0.00944214  0.00733907
       14411      0.9908  0.00951024  0.00733888
       14412      0.9828  0.00957777  0.00733868
       14413      0.9964  0.00964624  0.00733849
       14414           1  0.00971494   0.0073383
       14415      0.5064   0.0097494  0.00733787
       14416      0.9772  0.00981651  0.00733767
       14417      0.9296  0.00988031  0.00733744
       14418      0.3464  0.00990365  0.00733697
       14419      0.9476  0.00996868  0.00733675
       14420      0.9944   0.0100369  0.00733656
       14421      0.9992   0.0101055  0.00733637
       14422      0.9908   0.0101735  0.00733618
       14423      0.9912   0.0102416  0.00733598
       14424      0.8352   0.0102988   0.0073357
       14425     -0.2376   0.0102816  0.00733521
       14426     -0.7048    0.010232  0.00733487
       14427          -1    0.010162  0.00733469
       14428          -1    0.010092  0.00733452
       14429       -0.95   0.0100254  0.00733431
       14430      -0.826  0.00996748  0.00733403
       14431     -0.9996  0.00989753  0.00733386
       14432     -0.9872  0.00982844  0.00733368
       14433     -0.9996   0.0097585   0.0073335
       14434     -0.9968  0.00968876  0.00733332
       14435      -0.998  0.00961895  0.00733315
       14436     -0.9996  0.00954904  0.00733297
       14437     -0.9964  0.00947937   0.0073328
       14438     -0.9404  0.00941358  0.00733258
       14439     -0.8836  0.00935173  0.00733234
       14440     -0.5468  0.00931321  0.00733193
       14441     -0.2492  0.00929531  0.00733144
       14442     -0.4052  0.00926661  0.00733099
       14443      0.2028  0.00928001   0.0073305
       14444      0.7084  0.00932841  0.00733015
       14445      0.9884  0.00939619  0.00732996
       14446           1  0.00946477  0.00732977
       14447      0.9988  0.00953325  0.00732958
       14448      0.9784   0.0096003  0.00732938
       14449      0.9668  0.00966655  0.00732917
       14450      0.9556  0.00973201  0.00732896
       14451           1  0.00980054  0.00732877
       14452      0.9128  0.00986302  0.00732853
       14453      0.4116  0.00989082  0.00732808
       14454      0.9344  0.00995478  0.00732785
       14455      0.9896   0.0100226  0.00732766
       14456           1    0.010091  0.00732747
       14457      0.9984   0.0101594  0.00732728
       14458           1   0.0102279  0.00732709
       14459      0.7892   0.0102817  0.00732679
       14460     -0.6224    0.010238  0.00732641
       14461      -0.996   0.0101684  0.00732623
       14462          -1   0.0100985  0.00732606
       14463          -1   0.0100287  0.00732589
       14464     -0.9816  0.00996015   0.0073257
       14465     -0.9936  0.00989077  0.00732552
       14466          -1  0.00982096  0.00732535
       14467     -0.9992  0.00975121  0.00732517
       14468     -0.9536  0.00968463  0.00732497
       14469          -1  0.00961485   0.0073248
       14470     -0.9996   0.0095451  0.00732462
       14471     -0.7064  0.00949563  0.00732428
       14472     -0.5064  0.00945998  0.00732386
       14473      -0.444  0.00942865  0.00732342
       14474      0.0488  0.00943137  0.00732292
       14475      0.3976  0.00945818  0.00732246
       14476      0.3296   0.0094803  0.00732199
       14477      0.1796  0.00949205  0.00732149
       14478     -0.1248  0.00948277  0.00732099
       14479      0.5116  0.00951745  0.00732057
       14480           1  0.00958586  0.00732038
       14481           1  0.00965425   0.0073202
       14482       0.996  0.00972236  0.00732001
       14483      0.9212  0.00978529  0.00731977
       14484      0.9852  0.00985264  0.00731958
       14485      0.9836  0.00991986  0.00731938
       14486           1  0.00998821   0.0073192
       14487      0.9992   0.0100565  0.00731901
       14488       0.998   0.0101247  0.00731882
       14489      0.9904   0.0101923  0.00731863
       14490      0.9992   0.0102606  0.00731844
       14491      0.9872    0.010328  0.00731825
       14492      0.9832   0.0103951  0.00731805
       14493      0.9928   0.0104629  0.00731786
       14494      0.9996   0.0105312  0.00731767
